accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.0512,0.1924,0.1477768939579652,-5.865878563962354,5,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0668,0.2456,0.17159189889629867,-8.781386387059328,20,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0432,0.2796,0.17238746615429115,-12.978298401555863,50,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0352,0.1484,0.11808799674641425,-5.197213937125403,1,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0536,0.188,0.14546228504499667,-6.059171405383044,5,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.2432,0.16608442018767108,-16.51554932096817,20,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0348,0.2624,0.16228055155494034,-14.632331896444992,50,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0388,0.166,0.12593770158869844,-5.060660723670924,1,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0524,0.2136,0.15254128824980592,-5.925662893699164,5,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.052,0.2316,0.15981811601222587,-17.52941637274393,20,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0392,0.2728,0.16629008787049113,-14.548767822197277,50,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0348,0.1536,0.12003743319247989,-4.99583152183679,1,6,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.044,0.1972,0.14293980170285597,-6.10582661792842,5,6,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0568,0.228,0.163581797471371,-14.827870667715843,20,6,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0412,0.2732,0.16965770210628783,-13.478935623339925,50,6,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0452,0.166,0.12718617917848,-4.6931861244063064,1,7,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0448,0.1964,0.14139525715513604,-11.764854693831312,5,7,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0488,0.246,0.16082370056772854,-17.133862394913667,20,7,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0488,0.2756,0.17870494113154847,-11.927687052090599,50,7,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0456,0.1796,0.1368039352010365,-4.605392965104873,1,8,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0392,0.184,0.13619055041362918,-5.821661537067013,5,8,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.2296,0.15555196737817367,-17.109577130449168,20,8,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0316,0.2448,0.15375184037738643,-14.097370986431555,50,8,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0276,0.128,0.10594321640188614,-4.75618664686619,1,9,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0508,0.1948,0.14760659198504,-6.021876673978285,5,9,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0484,0.2368,0.16119367590110986,-15.721139361054776,20,9,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0372,0.2532,0.16362826838432237,-14.5465391460295,50,9,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.05,0.1876,0.13796606717335827,-4.74072143837017,1,0,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0608,0.2192,0.15789747976525245,-6.114164498369782,5,0,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0544,0.2424,0.1661950426888081,-8.854120645450388,20,0,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0476,0.2704,0.17432084147255972,-11.672970973952445,50,0,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.034,0.1488,0.11692221085971614,-4.955820695559053,1,1,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.1948,0.14724448262326262,-6.112855907814353,5,1,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.242,0.1636585973268994,-14.52769674688313,20,1,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0444,0.264,0.1716975538935636,-11.492834796279698,50,1,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.036,0.1548,0.12013070817471118,-5.042596260605787,1,2,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0496,0.1976,0.14477749245404392,-6.6461164498254846,5,2,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0508,0.2488,0.16593718791966158,-14.706421211881793,20,2,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0364,0.2712,0.16599513717005965,-14.390634943589463,50,2,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0472,0.1684,0.13422256352167952,-4.618163365848508,1,3,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.204,0.1515175828231643,-5.9396001916354635,5,3,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0664,0.24,0.1730689698977563,-8.94615357737589,20,3,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0444,0.2776,0.17240953460977906,-13.380607287720776,50,3,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0356,0.1496,0.11683418141373715,-5.227376808448003,1,4,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0496,0.1848,0.14349025111062724,-6.1403277256525355,5,4,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0556,0.2432,0.16433649713381437,-15.012428736876277,20,4,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.2624,0.16567748597729773,-13.116598223756071,50,4,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.038,0.1712,0.12566663041918077,-5.092630266257531,1,5,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0576,0.2096,0.15542653306907672,-5.958735564752782,5,5,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0512,0.222,0.1592253071845253,-17.738533242298722,20,5,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0364,0.2588,0.16329781657137366,-14.580649779849477,50,5,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0352,0.1528,0.11880062277331174,-5.0411407529445595,1,6,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0484,0.1984,0.1444432198423672,-6.195375763121016,5,6,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.2336,0.16264778143607286,-14.13678582446104,20,6,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.2668,0.1707146150194389,-12.362003523401642,50,6,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0428,0.16,0.12587979885500636,-4.717184574588887,1,7,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0428,0.1952,0.13955432318882013,-11.96441252610639,5,7,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.048,0.2312,0.157074699679846,-17.147311089849847,20,7,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.2848,0.17545518646714597,-13.313109179150537,50,7,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.048,0.184,0.13930234105869255,-4.633363036698468,1,8,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.19,0.13518553847720724,-5.889497330521984,5,8,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0484,0.2256,0.15738584557515334,-15.698345815287555,20,8,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.03,0.2512,0.1574568068067133,-14.62564474402003,50,8,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0312,0.1244,0.10762204900498352,-4.784938549505512,1,9,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.05,0.1984,0.14464103176483112,-6.097881562045736,5,9,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0452,0.2356,0.1575875197833802,-17.402566671646497,20,9,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.2604,0.16447268887141603,-16.53977668641244,50,9,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0512,0.1712,0.13729546028534292,-4.619709507220928,1,0,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0548,0.2116,0.15246708631382852,-5.761349459658553,5,0,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0504,0.2448,0.1633034313404656,-8.138851901113295,20,0,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0492,0.2844,0.17874355582610102,-12.034662402131554,50,0,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0376,0.146,0.11910648822786218,-4.8004852070409525,1,1,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0436,0.1864,0.13795564431732696,-5.780858020724517,5,1,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.056,0.2444,0.16777860083275095,-13.82969240934609,20,1,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0468,0.284,0.17497389275631936,-12.273189810388498,50,1,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.038,0.1508,0.12063637961006271,-4.849555707374153,1,2,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0552,0.2,0.148583675972233,-6.196895140244983,5,2,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0512,0.246,0.16641304841715832,-12.734363330912496,20,2,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0416,0.274,0.1736345182999404,-16.01454722082533,50,2,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0448,0.1748,0.13267294593755685,-4.473895255103333,1,3,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0568,0.2024,0.15013048788607022,-5.57884696757382,5,3,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0556,0.2416,0.1683844322950988,-8.14501383002909,20,3,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.046,0.2828,0.17517602563176018,-13.350100898066716,50,3,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0348,0.1448,0.11768149212504361,-4.995536861743282,1,4,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0496,0.194,0.14429861492250284,-5.758082945083402,5,4,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.048,0.2212,0.15624576204610663,-14.30992077012129,20,4,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0392,0.2692,0.16768009517703544,-14.613967927823477,50,4,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0428,0.1616,0.12660881520098766,-4.914776865475919,1,5,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.2088,0.15315984492199228,-5.6561819086883744,5,5,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.24,0.16436360249905896,-15.102172090480064,20,5,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0396,0.2812,0.16900212565646236,-13.972629401055618,50,5,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0336,0.1544,0.11965463905773781,-4.844334912489614,1,6,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.1992,0.1437896041840594,-5.847877847325095,5,6,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.2352,0.16386568706213858,-14.359270791160036,20,6,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0416,0.2712,0.1719945465026355,-11.673097268929418,50,6,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.048,0.1692,0.13057589051379437,-4.568100441766425,1,7,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0456,0.1892,0.13934734347325153,-10.412011121920939,5,7,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0492,0.2504,0.1636360669219315,-16.10121240884775,20,7,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.2852,0.18202488576983447,-13.155140865534962,50,7,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.1884,0.1389954923674413,-4.488778792671648,1,8,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.046,0.1872,0.13959405445932654,-5.6454119887273935,5,8,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0448,0.2228,0.1540409753113436,-16.330755514765197,20,8,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.036,0.2552,0.16146761731754686,-15.54898214160495,50,8,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0292,0.126,0.10656153986888621,-4.6574980977482525,1,9,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0568,0.208,0.15151931331522267,-5.801380145439896,5,9,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0488,0.242,0.16234373841591868,-13.877854499767208,20,9,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0332,0.2596,0.16009762053042026,-16.19202549203345,50,9,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0424,0.1588,0.12549126385023318,-5.237501667768619,1,0,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0552,0.2024,0.15164236391981234,-6.651665967348719,5,0,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0552,0.2364,0.16306789543078756,-9.245181793015778,20,0,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0512,0.2808,0.17949046636832347,-11.516344360824817,50,0,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0376,0.1348,0.11333963351073756,-5.393194049390123,1,1,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0472,0.1832,0.1379288698623506,-6.68971107204048,5,1,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0504,0.2456,0.16317321165433613,-13.554919810924888,20,1,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0488,0.2824,0.17807013287621076,-10.807194094625842,50,1,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0372,0.1416,0.11680789181988893,-5.481805851262337,1,2,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0488,0.1992,0.14523696439907974,-7.018992577171501,5,2,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0588,0.238,0.16725285474474266,-17.299906495226228,20,2,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0428,0.2724,0.1722387052213296,-15.194852936303755,50,2,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0492,0.166,0.13262919762091002,-5.079094713245077,1,3,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0516,0.194,0.14566513180153504,-6.499924101364202,5,3,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.056,0.2428,0.167137504054463,-9.633671076781402,20,3,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0408,0.2788,0.17060287315170528,-11.3725450821693,50,3,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0332,0.14,0.11365471991202865,-5.547442730045752,1,4,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0412,0.1832,0.13246924454842526,-6.63654964269078,5,4,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0452,0.2252,0.15318431364361024,-16.99482407435543,20,4,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0388,0.2724,0.1683191500582235,-13.905334719324465,50,4,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0408,0.1556,0.1253702347869684,-5.412664381822641,1,5,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0504,0.2036,0.1486195041082113,-6.451174133264887,5,5,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0432,0.2256,0.15131623173682843,-17.64781360491022,20,5,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0396,0.2824,0.17109590781161957,-12.96176677874926,50,5,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0324,0.1432,0.1144031821730849,-5.437520648545075,1,6,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0472,0.1944,0.14142751783130797,-6.772620060434998,5,6,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.052,0.2312,0.16130028974782054,-15.47350920465989,20,6,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0456,0.264,0.17215972562079856,-13.354259528240433,50,6,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0408,0.1556,0.12378732774200511,-5.065261437179304,1,7,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0448,0.188,0.13722783359976884,-12.542664273043323,5,7,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0548,0.2348,0.1621670855423458,-16.587393139967833,20,7,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.296,0.18388900384560042,-12.724854353490306,50,7,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.042,0.178,0.13224384818524867,-5.08899060889722,1,8,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0392,0.1864,0.1328731736684735,-6.576436770385834,5,8,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.2224,0.1532507714584605,-18.834576429448866,20,8,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0404,0.2644,0.16460417552845724,-14.761821468291314,50,8,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0328,0.1272,0.10764092383369554,-5.248237660644522,1,9,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.058,0.1948,0.15087883108194822,-6.639437192204284,5,9,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0492,0.2284,0.1575198631568523,-17.99599897411937,20,9,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.2676,0.16832041776217735,-16.454774904668007,50,9,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.04,0.16,0.12482950494250433,-5.256184011739219,1,0,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0584,0.2148,0.15510327934640708,-6.599003029162831,5,0,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0588,0.2376,0.1672731498872839,-9.411996725304238,20,0,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0504,0.2896,0.1822173277414456,-12.244124606302329,50,0,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.1336,0.11264388793332517,-5.384584646803567,1,1,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0476,0.182,0.13780301288333602,-6.673944446569552,5,1,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.244,0.16478311588840863,-15.186086024910392,20,1,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.27,0.1734876937433017,-10.673669102422672,50,1,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0388,0.1428,0.11796366767536835,-5.511052782040939,1,2,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0504,0.192,0.1449291213081763,-7.0186889773269225,5,2,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0588,0.234,0.16587428504178672,-17.6970725479552,20,2,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0416,0.2864,0.17516289145898345,-15.038674633806355,50,2,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0508,0.1676,0.1325323849593699,-5.105933919302048,1,3,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.1948,0.1467046706507177,-6.515021484736328,5,3,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0612,0.2404,0.16944127713412324,-9.902084937582554,20,3,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.272,0.1747298737328953,-10.225155125939162,50,3,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0336,0.1388,0.11403841653593029,-5.541336071610333,1,4,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0384,0.182,0.13166008233181542,-6.671342389601908,5,4,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0464,0.2184,0.15316903702290452,-16.312151737801003,20,4,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0376,0.2756,0.1690180592206206,-15.191117041621485,50,4,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0408,0.1564,0.12527732947812645,-5.41268857216943,1,5,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.05,0.2068,0.14943031443927565,-6.448018052637291,5,5,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0444,0.2284,0.15517969770059648,-16.767683024444896,20,5,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0432,0.2732,0.17120411744227682,-13.877529750930364,50,5,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0356,0.144,0.1165597698404794,-5.4484919980552515,1,6,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0484,0.194,0.14320387095985204,-6.751087193524768,5,6,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0572,0.2308,0.16483913880901394,-14.114382871621707,20,6,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0476,0.278,0.1745173240169731,-12.478125844280271,50,6,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0428,0.1536,0.1242502073658083,-5.067661647466541,1,7,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0448,0.1904,0.13920085491344017,-12.7645681910342,5,7,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0472,0.2332,0.15872822203118528,-16.794326873181063,20,7,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.054,0.3024,0.18761099591265248,-12.173725572839855,50,7,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.04,0.1812,0.131801582063896,-5.083120247072413,1,8,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0396,0.1792,0.1342781399078896,-6.556185177699644,5,8,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.044,0.2224,0.1529692264038661,-18.716353505445703,20,8,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0444,0.268,0.17062213760363215,-12.457505057957446,50,8,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0292,0.124,0.10678835600630203,-5.2622056590001,1,9,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0532,0.1904,0.14710335051640078,-6.629115733296664,5,9,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0456,0.2344,0.15599709763472758,-18.560319653895927,20,9,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.038,0.2792,0.17122063066577878,-11.843708364617571,50,9,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0412,0.1584,0.12549877098553472,-5.359792831073922,1,0,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0552,0.2068,0.1520837432153075,-6.711831867152377,5,0,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0588,0.244,0.16884858493552976,-9.570588549164672,20,0,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0468,0.2836,0.177675466521237,-11.60872660738341,50,0,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0368,0.1344,0.1131088535184832,-5.469416980753068,1,1,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0444,0.1792,0.13565313607413124,-6.709106665025381,5,1,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0544,0.23,0.16487012185190222,-13.910077398838306,20,1,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.05,0.2824,0.17942453651447435,-11.97105702429081,50,1,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.034,0.1392,0.11594602047180856,-5.610382159851767,1,2,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0476,0.1904,0.1426424809685592,-7.116489926406654,5,2,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
