80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
5.0,1.4745527220638073,3.1332313074061298,layer1.0.relu,ResNet18,None,Untrained,PyTorch
4.0,1.530573534358889,2.889605502851264,layer1.1.relu,ResNet18,None,Untrained,PyTorch
8.0,2.086426024572641,3.691616367689113,layer2.0.relu,ResNet18,None,Untrained,PyTorch
8.0,1.5746580194289024,3.4412780741839235,layer2.1.relu,ResNet18,None,Untrained,PyTorch
19.0,1.9056619847483398,3.3323669775272258,layer3.0.relu,ResNet18,None,Untrained,PyTorch
13.0,1.3014949507820681,2.805639108603491,layer3.1.relu,ResNet18,None,Untrained,PyTorch
29.0,1.369821581127139,2.7201127360787303,layer4.0.relu,ResNet18,None,Untrained,PyTorch
12.0,1.2468380401988057,2.2118601799107216,layer4.1.relu,ResNet18,None,Untrained,PyTorch
10.0,1.995387100902844,2.8381428366959405,layer1.0.relu,ResNet50,None,Untrained,PyTorch
7.0,1.7894570120520417,2.6048872906028557,layer1.1.relu,ResNet50,None,Untrained,PyTorch
8.0,1.4113954560810085,2.675661495609569,layer1.2.relu,ResNet50,None,Untrained,PyTorch
27.0,1.766184509759005,2.929731829997839,layer2.0.relu,ResNet50,None,Untrained,PyTorch
15.0,1.863446605518802,2.633078622448334,layer2.1.relu,ResNet50,None,Untrained,PyTorch
10.0,1.8141609699007015,2.333988879705457,layer2.2.relu,ResNet50,None,Untrained,PyTorch
8.0,1.8142164653700477,2.25421287948332,layer2.3.relu,ResNet50,None,Untrained,PyTorch
36.0,1.5821737383885675,2.6366636697138164,layer3.0.relu,ResNet50,None,Untrained,PyTorch
14.0,1.7042309517176413,2.3676870663676306,layer3.1.relu,ResNet50,None,Untrained,PyTorch
7.0,1.7172099721793002,2.0335284811759586,layer3.2.relu,ResNet50,None,Untrained,PyTorch
4.0,1.7485630664466507,1.8568339679129098,layer3.3.relu,ResNet50,None,Untrained,PyTorch
3.0,1.8413939307369163,1.70508707989691,layer3.4.relu,ResNet50,None,Untrained,PyTorch
1.0,1.822784338036338,1.5536844440154702,layer3.5.relu,ResNet50,None,Untrained,PyTorch
3.0,1.6615794812810167,1.6859835729711365,layer4.0.relu,ResNet50,None,Untrained,PyTorch
2.0,1.7151915314103907,1.6307944874088092,layer4.1.relu,ResNet50,None,Untrained,PyTorch
1.0,1.737670954507678,1.5559998799581833,layer4.2.relu,ResNet50,None,Untrained,PyTorch
15.0,1.5092392890078457,6.1483329618251235,layer1.0.relu,ResNet18,Object Classification,Supervised,PyTorch
21.0,1.3580345356154406,8.557376258235962,layer1.1.relu,ResNet18,Object Classification,Supervised,PyTorch
35.0,1.5988206546418393,18.874647095312675,layer2.0.relu,ResNet18,Object Classification,Supervised,PyTorch
39.0,1.2095171246675864,24.73405704802546,layer2.1.relu,ResNet18,Object Classification,Supervised,PyTorch
65.0,1.1350392172389898,32.025956485696504,layer3.0.relu,ResNet18,Object Classification,Supervised,PyTorch
71.0,1.0523842409142978,42.0111467717081,layer3.1.relu,ResNet18,Object Classification,Supervised,PyTorch
144.0,0.9910077078896191,48.57551909967372,layer4.0.relu,ResNet18,Object Classification,Supervised,PyTorch
97.0,1.0069655434765805,48.6838088707258,layer4.1.relu,ResNet18,Object Classification,Supervised,PyTorch
20.0,2.0203888768733367,5.047648941721692,layer1.0.relu,ResNet50,Object Classification,Supervised,PyTorch
33.0,1.7756269332037493,6.026423927490268,layer1.1.relu,ResNet50,Object Classification,Supervised,PyTorch
49.0,1.4114541471370792,8.214320150434522,layer1.2.relu,ResNet50,Object Classification,Supervised,PyTorch
97.0,2.0516692266888605,26.620126690976797,layer2.0.relu,ResNet50,Object Classification,Supervised,PyTorch
109.0,1.551907651086232,27.54501518455248,layer2.1.relu,ResNet50,Object Classification,Supervised,PyTorch
135.0,1.3996180904325892,36.024419621236326,layer2.2.relu,ResNet50,Object Classification,Supervised,PyTorch
145.0,1.3488063088687958,44.92943517673012,layer2.3.relu,ResNet50,Object Classification,Supervised,PyTorch
220.0,1.4405620412966738,64.69039237378144,layer3.0.relu,ResNet50,Object Classification,Supervised,PyTorch
257.0,1.4499480572007235,77.14131045909345,layer3.1.relu,ResNet50,Object Classification,Supervised,PyTorch
279.0,1.486392357226291,87.56595729272482,layer3.2.relu,ResNet50,Object Classification,Supervised,PyTorch
281.0,1.2881939609568387,92.90366999025866,layer3.3.relu,ResNet50,Object Classification,Supervised,PyTorch
288.0,0.9952800995866788,100.50365994145862,layer3.4.relu,ResNet50,Object Classification,Supervised,PyTorch
286.0,0.9908687444778508,105.51488792440603,layer3.5.relu,ResNet50,Object Classification,Supervised,PyTorch
364.0,1.0648766421278728,89.95122781060769,layer4.0.relu,ResNet50,Object Classification,Supervised,PyTorch
321.0,1.06867299513547,80.80975115114491,layer4.1.relu,ResNet50,Object Classification,Supervised,PyTorch
127.0,1.2066171843421105,56.249859128467875,layer4.2.relu,ResNet50,Object Classification,Supervised,PyTorch
14.0,2.0623521896708246,5.6628880021639585,encode_2,ResNet18,Object Classification,Supervised,VVS
22.0,1.1909177018018544,8.294547813269208,encode_3,ResNet18,Object Classification,Supervised,VVS
36.0,1.5601114942410264,21.399203341681353,encode_4,ResNet18,Object Classification,Supervised,VVS
40.0,1.2032596998181369,28.36106632192032,encode_5,ResNet18,Object Classification,Supervised,VVS
67.0,1.1148489110227175,34.748404557291785,encode_6,ResNet18,Object Classification,Supervised,VVS
82.0,0.9312307966921098,53.17226315385175,encode_7,ResNet18,Object Classification,Supervised,VVS
150.0,0.9492053813322261,56.75247438992768,encode_8,ResNet18,Object Classification,Supervised,VVS
98.0,1.0396230441893655,40.67170315453906,encode_9,ResNet18,Object Classification,Supervised,VVS
13.0,1.4816033402232542,4.792281264546759,encode_2,ResNet18,Local Aggregation,Self-Supervised,VVS
18.0,1.244783801208769,7.846255423353112,encode_3,ResNet18,Local Aggregation,Self-Supervised,VVS
31.0,1.6780218102818205,19.10380956134827,encode_4,ResNet18,Local Aggregation,Self-Supervised,VVS
33.0,1.3466935381117322,21.54047458662401,encode_5,ResNet18,Local Aggregation,Self-Supervised,VVS
50.0,1.2242209280506948,33.54461694344201,encode_6,ResNet18,Local Aggregation,Self-Supervised,VVS
16.0,1.4805368399404737,3.3410915929213543,encode_7,ResNet18,Local Aggregation,Self-Supervised,VVS
15.0,1.3842865245134408,2.706730601965537,encode_8,ResNet18,Local Aggregation,Self-Supervised,VVS
73.0,1.1853055223355722,32.58870031454869,encode_9,ResNet18,Local Aggregation,Self-Supervised,VVS
12.0,1.6345311609273017,5.004565295722259,encode_2,ResNet18,Instance Recognition,Self-Supervised,VVS
16.0,1.3715279854474747,7.6778717486900385,encode_3,ResNet18,Instance Recognition,Self-Supervised,VVS
30.0,1.730772620275783,18.095423068397032,encode_4,ResNet18,Instance Recognition,Self-Supervised,VVS
38.0,1.2677493213883764,26.253333464963315,encode_5,ResNet18,Instance Recognition,Self-Supervised,VVS
54.0,1.1699689916226652,29.267807137265688,encode_6,ResNet18,Instance Recognition,Self-Supervised,VVS
59.0,1.1326370957472474,24.771629730052755,encode_7,ResNet18,Instance Recognition,Self-Supervised,VVS
61.0,1.2525979305545962,12.565608205831255,encode_8,ResNet18,Instance Recognition,Self-Supervised,VVS
89.0,1.075991579375955,43.41567787144316,encode_9,ResNet18,Instance Recognition,Self-Supervised,VVS
6.0,1.7368092259080379,3.4719369889180944,encode_2,ResNet18,Auto-Encoder,Self-Supervised,VVS
8.0,1.6885500733229548,3.9688478119223594,encode_3,ResNet18,Auto-Encoder,Self-Supervised,VVS
17.0,1.7677342061415233,5.642801067462422,encode_4,ResNet18,Auto-Encoder,Self-Supervised,VVS
18.0,1.4396529427477527,5.575602062246683,encode_5,ResNet18,Auto-Encoder,Self-Supervised,VVS
35.0,1.2828482905505103,7.161572300850272,encode_6,ResNet18,Auto-Encoder,Self-Supervised,VVS
34.0,1.2565562750311845,6.883006973351684,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
46.0,1.2679637242218067,9.009365931634578,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
64.0,1.2154102002934684,10.81548710062536,encode_9,ResNet18,Auto-Encoder,Self-Supervised,VVS
9.0,1.534119766585878,4.777363828491336,encode_2,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
11.0,1.4518162812334254,5.062438375660813,encode_3,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
36.0,1.5820949663767072,16.415523316847032,encode_4,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
45.0,1.1993019643218423,32.84523434121884,encode_5,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
49.0,1.215845492948799,18.19693040294453,encode_6,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
26.0,1.305545158266229,17.39564218619484,encode_7,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
9.0,1.3660208361751294,2.7013293268389855,encode_8,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
1.0,2.207004248589265,1.2683284652399343,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
15.0,1.184853202859497,3.9833845535766232,encode_2,ResNet18,Colorization,Self-Supervised,VVS
23.0,1.0691406048249767,7.336186048396743,encode_3,ResNet18,Colorization,Self-Supervised,VVS
50.0,1.5078096554332563,28.167961814849583,encode_4,ResNet18,Colorization,Self-Supervised,VVS
48.0,1.3947328149588991,36.42225266906663,encode_5,ResNet18,Colorization,Self-Supervised,VVS
79.0,1.2106561409554695,49.23906140571398,encode_6,ResNet18,Colorization,Self-Supervised,VVS
47.0,1.284643515228457,35.77593910941326,encode_7,ResNet18,Colorization,Self-Supervised,VVS
130.0,1.081560555612054,37.67103688681347,encode_8,ResNet18,Colorization,Self-Supervised,VVS
61.0,1.2641341412528055,15.977517140275499,encode_9,ResNet18,Colorization,Self-Supervised,VVS
7.0,2.4652473678259703,3.7398027046785036,encode_2,ResNet18,Relative Position,Self-Supervised,VVS
11.0,1.7015786596391993,4.631857901293378,encode_3,ResNet18,Relative Position,Self-Supervised,VVS
26.0,1.7787070829725855,10.997519156413896,encode_4,ResNet18,Relative Position,Self-Supervised,VVS
29.0,1.599886494812936,15.294209377197378,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
54.0,1.2868620817866028,28.58738534634562,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
58.0,1.121308475770937,35.976745181491005,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
100.0,1.6078258082572432,36.31779055149338,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
103.0,1.2069187588798158,35.066461069011496,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
9.0,2.3707991879313957,4.736762715193312,encode_2,ResNet18,Depth Prediction,Supervised,VVS
14.0,1.3782576922810654,6.763366408278663,encode_3,ResNet18,Depth Prediction,Supervised,VVS
38.0,1.6194233481777456,21.34307505032192,encode_4,ResNet18,Depth Prediction,Supervised,VVS
36.0,1.322083802392591,25.914884832828736,encode_5,ResNet18,Depth Prediction,Supervised,VVS
74.0,1.0623634950010097,40.24322774318579,encode_6,ResNet18,Depth Prediction,Supervised,VVS
82.0,0.9303223891392423,50.2351404514366,encode_7,ResNet18,Depth Prediction,Supervised,VVS
110.0,1.6153191090628987,33.4484770982428,encode_8,ResNet18,Depth Prediction,Supervised,VVS
110.0,1.2745881078960062,35.02952074338746,encode_9,ResNet18,Depth Prediction,Supervised,VVS
11.0,2.244040036322748,4.511703640902799,encode_2,ResNet18,SimCLR,Self-Supervised,VVS
17.0,2.0596085171983085,7.081518351167646,encode_3,ResNet18,SimCLR,Self-Supervised,VVS
34.0,1.5624532158162956,15.580549871429298,encode_4,ResNet18,SimCLR,Self-Supervised,VVS
31.0,1.300336402534094,15.595262899690994,encode_5,ResNet18,SimCLR,Self-Supervised,VVS
70.0,1.1420460480834946,40.59782311668743,encode_6,ResNet18,SimCLR,Self-Supervised,VVS
64.0,1.0370292440177726,24.91089161297799,encode_7,ResNet18,SimCLR,Self-Supervised,VVS
109.0,1.5894884798297355,46.666785997005185,encode_8,ResNet18,SimCLR,Self-Supervised,VVS
64.0,1.2477642957681887,24.668893533078766,encode_9,ResNet18,SimCLR,Self-Supervised,VVS
15.0,1.1991070374488968,5.436559894554384,layer1.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
23.0,1.04587763777543,7.041132942455868,layer1.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
37.0,1.7714266773614553,22.34255963079649,layer2.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
38.0,1.2193243136345013,22.67495237264179,layer2.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
70.0,1.5524325330911088,32.954138077902456,layer3.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
73.0,1.0384591814021837,38.854621118419125,layer3.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
131.0,1.521928452345753,51.206499838250224,layer4.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
131.0,0.9845905255991159,58.951545143452925,layer4.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
18.0,1.2010095470198858,6.1482727603920955,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
21.0,1.1785412833976314,10.618415384986022,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
33.0,1.6252697041634727,13.694792876115638,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
34.0,1.322497402558817,18.263105771842813,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
77.0,1.01784289867324,38.771886258126244,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
75.0,1.0186292672696344,39.49518446853352,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
72.0,1.2143214932990878,9.569774034778717,layer4.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
44.0,1.3445392372009988,19.748046316888903,layer4.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
10.0,1.4473880155156875,3.605331518346127,layer1.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
8.0,1.5449824639069596,4.502652656328125,layer1.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
2.0,1.6457068730459674,2.598127486520499,layer1.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
2.0,1.9713444699392788,1.8586562154113362,layer2.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
2.0,2.0523035190812804,1.8782637177729478,layer2.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
2.0,2.025181485031834,1.7535915675785232,layer2.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
2.0,1.7781185074827062,1.971396929984496,layer2.3.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.0006110385419347,1.4925573209696785,layer3.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.249827603396359,1.0121564637425062,layer3.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.3692954620322983,1.0051292561265985,layer3.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.544014958901216,1.003278833896822,layer3.3.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.5121144542065585,1.003669222178747,layer3.4.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.304116057153645,1.0088638434471122,layer3.5.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.3580380589070296,1.02599942728062,layer4.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.4591704390436067,1.0106298970448795,layer4.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
1.0,2.5295857246906417,1.0038232214157146,layer4.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
17.0,1.2450266854789644,3.0938144135901027,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
20.0,1.236383687458244,3.184464994622535,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
39.0,1.1770480604498101,4.225432283702524,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
22.0,1.309137610913387,2.9325833318005325,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
7.0,1.301166462406289,2.0953952448223534,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,1.3797586535862643,1.4869720373485642,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,1.3741984248396835,1.253389376969862,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,1.6009359037006563,1.0448392625724534,layer3.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,1.7270155108870364,1.013708784507567,layer3.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,1.8917406681247257,1.0096449460583612,layer3.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.0147816967350924,1.012265359368501,layer3.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.0990226396986165,1.0161709455942676,layer3.4.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.1055618740874573,1.0195607363337176,layer3.5.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.199807622037733,1.0202878488540583,layer4.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.289645702818034,1.0124500486645993,layer4.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
1.0,2.3264505997079983,1.0185927440993547,layer4.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
7.0,1.5099134842433761,3.1485961935489377,layer1.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
8.0,1.5388858548371276,4.090376066933843,layer1.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
3.0,1.5671622954731075,3.08498708367505,layer1.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,1.926783769393599,1.8252980452768675,layer2.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.109897131097356,1.5943833185537846,layer2.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
1.0,2.0234952597110794,1.422260725344723,layer2.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
1.0,1.9433978378292605,1.2372756557921651,layer2.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
1.0,1.9685954888761779,1.233750117711231,layer3.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.1425761289662657,1.6912516315901818,layer3.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.145682376030878,1.8339630064245418,layer3.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.1276998001984566,1.8023534701263657,layer3.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.0838054015895606,1.7179361158305757,layer3.4.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.0542660389439678,2.1767791618342316,layer3.5.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
1.0,2.113186270501137,1.537079228969449,layer4.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
2.0,2.1053287081399037,1.5615130782046345,layer4.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
1.0,2.081786839561753,1.5179959845450934,layer4.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
9.0,1.5152082650794991,2.9456189067045475,layer1.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
9.0,1.4130405321889796,2.9149013321518353,layer1.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
22.0,1.3087312361912729,3.527548522637496,layer1.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
19.0,1.5446242944010522,2.88326657840719,layer2.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
28.0,1.529915607244044,3.1569965309867625,layer2.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
39.0,1.3469459157830315,3.456485129597594,layer2.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
84.0,1.1866481828282307,5.768010870751043,layer2.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
91.0,1.4220961438476591,8.022340228638036,layer3.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
77.0,1.4033917529059168,8.383704737456148,layer3.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
79.0,1.3968180709092737,8.61427824135655,layer3.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
81.0,1.3921917573665477,8.857002900257747,layer3.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
91.0,1.3557355639069042,9.570101298092121,layer3.4.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
92.0,1.3808891491871789,9.319812248501655,layer3.5.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
4.0,1.9180678353495781,2.4154696069844848,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
3.0,1.9221575104768898,2.404685170526772,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
3.0,1.9700109072170233,2.4048605362344557,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
15.0,1.3345130986439118,3.176185585921937,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
17.0,1.2362338912207766,3.130079413402845,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
34.0,1.155776888727949,3.8349174703354705,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
52.0,1.1848499143006022,3.9286224657828686,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
55.0,1.1861091610215968,3.9352546468546783,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
34.0,1.2194693783453099,3.1876159578112313,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
64.0,1.1296481195003203,3.7072438179767877,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
42.0,1.160175522239459,2.8210875352827465,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
47.0,1.1544756465306396,2.9392474651961296,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
54.0,1.1694350679716705,3.0190782906984284,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
79.0,1.133529981893598,3.451276922325121,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
92.0,1.1150414970908016,3.604352763222188,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
94.0,1.0899590197857836,3.533138795607738,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
100.0,1.1956333796672018,3.994094766245283,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
17.0,1.2555150266367745,2.9657847589991104,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
2.0,1.3122077275265345,1.8821907755894467,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
13.0,1.2706636267961917,2.9394554491330416,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
13.0,1.2950425438698832,2.9883490471559706,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
28.0,1.2289472351134654,3.509294004752392,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
39.0,1.2195492520164346,3.4254444724768525,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
38.0,1.2120521435829101,3.4218468440215917,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
39.0,1.2041207974718087,3.461815551078562,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
79.0,1.1258801080814367,4.829298084892549,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
122.0,1.1125174419504862,4.37580028411364,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
154.0,1.08597970797632,5.122304526300331,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
178.0,1.0613757854474393,5.8142024086078665,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
205.0,1.0375373689082878,7.028069381938612,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
224.0,1.0231156705457058,8.356054662034003,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
240.0,1.0076209242542162,9.460824921111573,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
113.0,1.2183258732996807,5.063259694787188,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
2.0,1.3658337756216008,1.6231406489434583,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1.0,1.4305201892690704,1.1899867617740865,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
13.0,1.3001038859519922,2.7800818945392165,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
13.0,1.3090045792898737,2.789917513220585,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
28.0,1.2047769653778466,3.4699346009153396,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
34.0,1.2650980458029895,3.3304519218001354,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
36.0,1.2703883744680422,3.508956955824994,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26.0,1.273628644451464,3.1620703847766576,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
53.0,1.1733592723995274,3.9249167353956262,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
60.0,1.1570948743955942,3.324676140429613,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
77.0,1.1645266478793233,3.5855385647287723,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
92.0,1.1421448676994288,3.8213058688431354,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
115.0,1.1136961733646649,4.252679211011783,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
137.0,1.1001816758723955,4.7689119545973275,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
157.0,1.075563189190336,5.224588193888234,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
329.0,1.0941272914026003,20.979545119042825,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
298.0,1.11488260743353,23.203897720531348,layer4.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
310.0,1.1084668974042984,26.805604170813723,layer4.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
8.0,1.9691679620482652,2.850635768126412,layer1.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6.0,1.5084557559255727,2.5891673223317757,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
11.0,1.4258194994813478,3.157783968304115,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6.0,1.5010534678585052,2.682303801890482,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6.0,1.4580060244452708,2.659430078956515,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
12.0,1.6594859075555757,3.991238170551173,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
22.0,1.5407168317427231,4.790944289825324,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
