accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.3488,0.6864,0.5021643450046542,-2.949018146898246,50,5,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0808,0.2336,0.17677140368016503,-4.7590571934987205,1,6,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1736,0.4236,0.3012382034143103,-4.1722979681294685,5,6,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2812,0.6108,0.4340449613927268,-4.4445275206199,20,6,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3676,0.7024,0.5196769425115669,-4.669370582592675,50,6,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.098,0.2664,0.19922335994248314,-4.718626000852979,1,7,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1928,0.458,0.32819037493607556,-3.9133305106423926,5,7,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.302,0.6196,0.45237270126616447,-4.40959371013766,20,7,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.376,0.7016,0.5235994451641839,-3.618588407372006,50,7,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0952,0.2604,0.19503045714363437,-4.646641521599521,1,8,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.198,0.4632,0.3297563471044411,-3.7328279984439257,5,8,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3008,0.6248,0.45347929036928236,-3.522845356737914,20,8,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3572,0.6932,0.509353558617623,-3.93966274231302,50,8,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0868,0.2088,0.17527809532698607,-4.7575651204846725,1,9,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1808,0.454,0.320362850778418,-3.8370107523860337,5,9,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2992,0.6276,0.4501020603294948,-4.427958713365009,20,9,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3852,0.712,0.5300163554614881,-3.644380268671114,50,9,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0888,0.23,0.1800813830922825,-4.929106667350637,1,0,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1788,0.4452,0.313088683665675,-3.767077934892576,5,0,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2864,0.6132,0.43750805398073916,-4.201560696382093,20,0,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.35,0.688,0.5038674734853604,-3.974317811716272,50,0,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0916,0.2412,0.18497364393897953,-4.788628885366661,1,1,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1736,0.4188,0.29939231834062,-4.149556569733657,5,1,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2708,0.6048,0.4257584113050273,-5.5930758596384385,20,1,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3568,0.6832,0.5039150079288091,-3.465782729129173,50,1,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0964,0.2728,0.1993458358871442,-4.790391283379674,1,2,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2112,0.464,0.3385302488635702,-3.91167798546992,5,2,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2968,0.6092,0.44405127854955234,-4.756551985890525,20,2,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3436,0.6792,0.49556061841649734,-3.4071117982595642,50,2,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0948,0.2464,0.19175956730183027,-4.661072304298896,1,3,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1876,0.4552,0.3204265764377553,-3.8042701831949324,5,3,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3084,0.6304,0.45631140191040065,-4.098375510508946,20,3,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3752,0.6976,0.5207849159061225,-4.8898456326490605,50,3,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0812,0.246,0.1807767429013788,-4.908497601127244,1,4,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1928,0.4556,0.32695147358364807,-3.9347127646036957,5,4,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3116,0.6292,0.4585973235303326,-4.118626046193159,20,4,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.354,0.6916,0.5082617171478467,-5.578633130703763,50,4,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0884,0.2292,0.1795115437572934,-4.864240258529387,1,5,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1816,0.44,0.3110300941628678,-3.9771042744272678,5,5,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2804,0.6076,0.4325273611374065,-3.8647755634655914,20,5,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3472,0.6884,0.49983750944879546,-3.3259950005631707,50,5,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0804,0.2368,0.1759498891049891,-4.788611789929779,1,6,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1752,0.4188,0.3045271821777688,-4.0944882043641835,5,6,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2836,0.6152,0.4375754416167113,-4.144376462488238,20,6,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3516,0.6964,0.5077673060682344,-2.74980892323809,50,6,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.092,0.2588,0.19218938295591267,-4.751025915068375,1,7,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1888,0.458,0.32584520294756986,-3.8912491438734933,5,7,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2888,0.616,0.4413060851603811,-4.5752199658293,20,7,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3708,0.696,0.5177803359047496,-3.050531259321201,50,7,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0928,0.254,0.19186677859109055,-4.629077275011549,1,8,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1944,0.454,0.32729129676905233,-3.82760247616897,5,8,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.296,0.6164,0.4459967279038134,-4.697215359149416,20,8,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3564,0.6952,0.5077500085463618,-5.469244999653258,50,8,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0864,0.216,0.1738104773554902,-4.785397811153719,1,9,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1764,0.4484,0.314317132210655,-3.8615516586236684,5,9,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2864,0.6148,0.4420129610933709,-4.902613509498896,20,9,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3592,0.6904,0.5104953845522889,-3.979708317135465,50,9,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0868,0.2264,0.1791169928083942,-4.849337873053726,1,0,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1796,0.4416,0.3110471104277177,-3.9841120266449828,5,0,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2888,0.612,0.44011583056169673,-4.401746984425275,20,0,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3708,0.692,0.5170760992210001,-3.2726089201710695,50,0,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0944,0.2432,0.18733758385221652,-4.734631126501439,1,1,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1736,0.4172,0.2979549420283052,-4.1509257238694905,5,1,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2756,0.6112,0.42898648700488545,-5.509032860895364,20,1,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3592,0.696,0.5111631567199324,-4.584514152744904,50,1,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.098,0.2712,0.19940861452749617,-4.71320036128702,1,2,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2132,0.4664,0.34186513684179537,-3.7714330087000554,5,2,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3036,0.6192,0.4512829199230221,-4.308233386500103,20,2,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3388,0.6796,0.4928295216338187,-3.4223040212080784,50,2,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1016,0.2572,0.19734427264678192,-4.549989213366178,1,3,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.196,0.462,0.32781977453318334,-3.6937618157070626,5,3,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2936,0.6156,0.4462841180894396,-4.772913879058766,20,3,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3684,0.6992,0.5178829200133654,-4.262502338685814,50,3,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0848,0.25,0.18513684540776795,-4.810154876302289,1,4,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.198,0.4556,0.33194863132535113,-3.7843632668455838,5,4,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3084,0.6272,0.4575357084327431,-4.255901546170923,20,4,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3532,0.6896,0.5069983446707763,-4.430466311181475,50,4,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0872,0.2352,0.17911747563437946,-4.788334215180326,1,5,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1784,0.4404,0.3106587079305312,-3.953343858611394,5,5,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2832,0.5996,0.4332101907913254,-4.570903230615955,20,5,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3548,0.6896,0.5030237043418407,-3.3606221691207154,50,5,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0836,0.2336,0.1790465997737052,-4.711048244587883,1,6,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1788,0.428,0.30566949217648537,-4.156343825187101,5,6,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2916,0.6228,0.44392173508482186,-4.608771049564793,20,6,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3612,0.7008,0.5140152909003514,-4.094335819093666,50,6,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0932,0.262,0.19359424571984965,-4.6659298247689485,1,7,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1928,0.464,0.3292569986522541,-3.754485321087272,5,7,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2892,0.6164,0.4407780018681476,-5.005441402844584,20,7,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.374,0.6976,0.5207268749482329,-4.498737032467392,50,7,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0936,0.2516,0.19234860921585667,-4.578592305005605,1,8,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2,0.4756,0.3346324916915358,-3.627043185997007,5,8,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2984,0.6252,0.44806992769738707,-4.063879905044095,20,8,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.354,0.6932,0.5049654632854155,-4.784448106466825,50,8,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0848,0.216,0.17339945714463262,-4.728498032165642,1,9,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1824,0.4448,0.31819598262948223,-3.8007898019602027,5,9,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2872,0.6068,0.44024269985251197,-4.854904572947136,20,9,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.374,0.704,0.5226921615809484,-4.291065397331762,50,9,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0944,0.2304,0.1850458532222095,-4.759821550706901,1,0,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1848,0.4444,0.3167547011332122,-3.715875254817962,5,0,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2868,0.6156,0.44073581796344524,-3.9936801059338896,20,0,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3664,0.6956,0.5144841898419014,-2.841098085730442,50,0,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0932,0.2428,0.1867166546234576,-4.666886856781076,1,1,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1796,0.4228,0.30496243980102483,-4.013506104823398,5,1,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2872,0.6152,0.43990952007070555,-4.45492031525823,20,1,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.366,0.7008,0.5147699810523304,-3.5359482156365964,50,1,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0968,0.2752,0.19970178464006713,-4.632743581608017,1,2,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2156,0.466,0.34377952884136814,-3.595429368155857,5,2,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3028,0.6228,0.4515098656568155,-4.260885131260322,20,2,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3524,0.69,0.5050422410270665,-3.7318833145804993,50,2,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1,0.2648,0.19855734707389056,-4.504724940606592,1,3,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2004,0.4576,0.32955731746618866,-3.7204694032414687,5,3,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3036,0.6304,0.4544222117358785,-4.332281867429134,20,3,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.35,0.692,0.5032650057337236,-3.5794849221765084,50,3,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.084,0.25,0.18472023032436746,-4.726751399881682,1,4,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.194,0.4628,0.32913872767241215,-3.755214127910258,5,4,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3064,0.6352,0.4591829459185542,-3.650762846947589,20,4,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3448,0.6928,0.500327531502151,-5.037305922884835,50,4,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0856,0.2348,0.17801756910812264,-4.715834650395392,1,5,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.18,0.4412,0.3121570367506255,-3.858033613558059,5,5,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2932,0.6152,0.4408651517250055,-4.2681870908090085,20,5,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.356,0.69,0.5084697751972295,-3.759418185202447,50,5,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0844,0.2408,0.17929542804949666,-4.620582956041722,1,6,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1864,0.432,0.3148696655074435,-3.9407850067342616,5,6,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2776,0.6064,0.43208974322405685,-5.272940181685052,20,6,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3456,0.6996,0.5063697080490277,-3.646079268736191,50,6,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0932,0.2604,0.19424660397239704,-4.596004574779347,1,7,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.184,0.4576,0.3230943608123247,-3.7671782240994327,5,7,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2984,0.6296,0.4519392114716268,-3.80790268722717,20,7,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3684,0.7032,0.5193825915072829,-4.893648008647332,50,7,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0992,0.2584,0.19771341538205098,-4.492721336918043,1,8,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1984,0.4584,0.33271918495447017,-3.6802648595086715,5,8,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2928,0.6268,0.44833020320876205,-3.8566294116766238,20,8,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3632,0.6964,0.5126745651628342,-6.59464102185635,50,8,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.084,0.218,0.1735744164144765,-4.667978403916299,1,9,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1816,0.4512,0.3183319378333195,-3.696543623404538,5,9,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2932,0.6232,0.4479443241852005,-4.126941824514991,20,9,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3608,0.6948,0.5144377687707381,-5.514469803075309,50,9,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0904,0.2288,0.18069878102232265,-4.623269377788697,1,0,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1788,0.4456,0.31307220684250114,-3.6107879900688613,5,0,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2744,0.6004,0.42519646669947125,-3.689584610626487,20,0,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3544,0.682,0.5059959383110842,-3.93176360609953,50,0,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.094,0.2464,0.18792626848048444,-4.503281988458246,1,1,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1696,0.4172,0.2957870995383878,-3.8759584505623703,5,1,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.276,0.5944,0.423810376779874,-4.47434935850946,20,1,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3672,0.6968,0.5161352723345617,-4.099795283893097,50,1,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0988,0.2736,0.20074962503838012,-4.45399637599812,1,2,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2,0.4648,0.33288471825544974,-3.526573871706685,5,2,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.29,0.6108,0.4398286808460055,-3.6459828839772848,20,2,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3608,0.6876,0.5096891024504971,-4.607734161750607,50,2,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0948,0.254,0.19507535158516492,-4.360064021370854,1,3,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1928,0.4664,0.3274863239279492,-3.5007404983098773,5,3,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2932,0.612,0.4410200508270257,-3.931146640663509,20,3,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3728,0.706,0.5215880161220093,-5.395853808749101,50,3,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0828,0.2464,0.18311194641133607,-4.566929380078711,1,4,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1924,0.4504,0.3246876903228244,-3.6508853554963783,5,4,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2896,0.6072,0.4365776969291785,-3.9735727103640537,20,4,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3512,0.6792,0.5013414884919077,-3.9526995024242786,50,4,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0824,0.2304,0.175661224176477,-4.627168725429459,1,5,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1656,0.4244,0.29865237668788674,-3.784245939314568,5,5,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2852,0.6128,0.43868184586724746,-3.499331452112607,20,5,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3572,0.6944,0.5074763802384258,-2.6565087342567444,50,5,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.088,0.236,0.18123546121368928,-4.558456848949483,1,6,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1808,0.4348,0.30958999918433094,-3.7196064412191014,5,6,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3008,0.6096,0.4450450997473859,-4.174474460559481,20,6,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3508,0.6928,0.5077652430726998,-4.002992651308759,50,6,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0944,0.2572,0.1929311925660758,-4.514012282476602,1,7,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1964,0.4492,0.32821464618482915,-3.6039212066876747,5,7,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2972,0.6228,0.44478561329349803,-3.415255844952757,20,7,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3716,0.6916,0.5177954945138095,-3.2917365242703913,50,7,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0972,0.2552,0.19277059161436863,-4.37675936203719,1,8,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1924,0.454,0.3249093279672016,-3.5147067582995923,5,8,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3,0.6168,0.44588652260729106,-3.7018285730798683,20,8,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3492,0.6988,0.5074157007198965,-3.980431211317231,50,8,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.086,0.2224,0.17638849770640172,-4.502433878255062,1,9,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1868,0.4604,0.3219778310826338,-3.5169899992707876,5,9,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2988,0.6336,0.45311336784838524,-3.1766906775712616,20,9,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3524,0.6848,0.5017603969333204,-3.835647220881796,50,9,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0908,0.2316,0.18210059548522609,-4.580327391658475,1,0,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1736,0.4412,0.3092940092163177,-3.666289896785132,5,0,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2668,0.5856,0.41581852960498455,-3.887616092188273,20,0,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.354,0.6816,0.5027157124623876,-4.579044976415481,50,0,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0936,0.248,0.18967480792387476,-4.430890567673407,1,1,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.17,0.4124,0.294630402986123,-3.90098436933692,5,1,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2832,0.5972,0.42931930712510485,-3.9860259594341754,20,1,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3484,0.6856,0.5009879262276883,-4.79733007211598,50,1,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0996,0.2752,0.20232075979632866,-4.368460345151213,1,2,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1996,0.4636,0.3300940356372762,-3.572325648561336,5,2,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2892,0.6176,0.44010734642768773,-3.59197125788055,20,2,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3524,0.6868,0.5029702604232372,-4.839887032531318,50,2,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0976,0.268,0.19975622511672522,-4.28337140011145,1,3,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1868,0.47,0.32200088654138415,-3.5716969191753742,5,3,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2876,0.6156,0.43840154896654476,-3.825859286038838,20,3,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.3456,0.6828,0.49815725705102915,-3.9596603332811355,50,3,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0804,0.25,0.1817173066308024,-4.5194697244313025,1,4,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1948,0.4488,0.32392329144000004,-3.657006515399357,5,4,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2836,0.6148,0.4358369389121404,-3.6683387317134404,20,4,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
