accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1796,0.4796,0.3255206592526086,20,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2192,0.514,0.36326899473781676,50,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.068,0.2204,0.161342111827993,1,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1316,0.358,0.2525677141768645,5,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.206,0.4656,0.33928924348007783,20,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2376,0.5168,0.3725588369856879,50,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0784,0.226,0.1701113601603498,1,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1556,0.378,0.27707034033411215,5,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.204,0.4876,0.34236761574847197,20,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2472,0.5152,0.38046543156762086,50,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0604,0.1768,0.1425480897471125,1,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1476,0.3868,0.274535879956926,5,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2188,0.5,0.35556231771487384,20,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.246,0.5256,0.381233392868065,50,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0408,0.1608,0.1255384614251066,1,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1584,0.3752,0.2769334631693014,5,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2088,0.5052,0.3474546722707737,20,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2276,0.5132,0.36772755510206717,50,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0744,0.2028,0.15652881837269852,1,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1396,0.3772,0.26425374661346657,5,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2,0.4908,0.3427118650557053,20,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2464,0.5232,0.3811546078651831,50,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0532,0.1708,0.13451924715820338,1,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1584,0.3876,0.28032217293713707,5,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2148,0.4996,0.35522925628304775,20,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2404,0.5328,0.3810992264721409,50,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0624,0.2,0.14868326020371575,1,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1592,0.3928,0.28274077075174997,5,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.216,0.492,0.35115253189763473,20,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2308,0.5204,0.37096060302060696,50,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0536,0.192,0.14184555640311924,1,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1424,0.3536,0.26076966826055326,5,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2108,0.4868,0.3452959882158235,20,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2316,0.5196,0.37105183524229296,50,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0504,0.1928,0.14148245718689828,1,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1264,0.3776,0.2550176388323504,5,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2164,0.4868,0.3514621258413446,20,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.238,0.5176,0.37701922758306355,50,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0744,0.1836,0.15274292541959536,1,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1428,0.3752,0.2659925029096212,5,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1944,0.4696,0.3333426347565496,20,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.214,0.5176,0.35941267640287244,50,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.084,0.2264,0.17127403971427652,1,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.128,0.3608,0.254127030080231,5,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2032,0.4648,0.3372978380523135,20,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.23,0.5168,0.36767438682901293,50,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0892,0.24,0.17943526386989161,1,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1644,0.4016,0.2888156274722369,5,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2028,0.4812,0.34147676419193357,20,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2368,0.5164,0.37366141283409343,50,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.074,0.2044,0.15718150823120386,1,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1496,0.3964,0.27729907184319935,5,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2116,0.498,0.34996760391482373,20,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2356,0.5256,0.3763858159760611,50,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.046,0.162,0.13082903183103536,1,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1536,0.3832,0.27663582565675227,5,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2,0.4896,0.3420656542487247,20,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.226,0.518,0.36614978133297615,50,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.076,0.2044,0.1582222704480736,1,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1448,0.382,0.2699937962869901,5,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2056,0.4932,0.3474860398112166,20,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2336,0.5252,0.37496838072471883,50,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0692,0.1888,0.15035739841149107,1,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.16,0.3876,0.2806328749149946,5,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2128,0.4916,0.3504927799449002,20,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2304,0.5296,0.37268661829488003,50,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0816,0.2156,0.1658401813546661,1,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1648,0.4,0.2873538317421685,5,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2104,0.4956,0.34888032916953077,20,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2324,0.5192,0.3716472818917001,50,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0672,0.2196,0.15746653722304543,1,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1412,0.3648,0.26059850113362165,5,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2004,0.4892,0.34051200971478823,20,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2244,0.5168,0.3658565308460464,50,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0592,0.188,0.14548345268053592,1,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1356,0.3776,0.26358525034256464,5,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2096,0.492,0.3478997412229092,20,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2252,0.5224,0.3684256812616427,50,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0716,0.1812,0.15406408124589963,1,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.14,0.3724,0.2626490211476843,5,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1808,0.4708,0.32477608246689904,20,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2068,0.516,0.353769237942095,50,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0836,0.2324,0.1731359182521022,1,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1344,0.346,0.2512749623677225,5,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1956,0.4588,0.32912934170409924,20,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.23,0.5036,0.3655282093963465,50,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0904,0.246,0.1847024579160072,1,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1612,0.4,0.28657007129372297,5,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1956,0.474,0.33570233578363246,20,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.23,0.5064,0.3679245690590307,50,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0712,0.2056,0.15976037682308467,1,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1456,0.394,0.2708269737864782,5,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2032,0.4744,0.3406084358831626,20,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2312,0.5132,0.37039882032536287,50,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0444,0.1764,0.13581474553171055,1,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1408,0.366,0.26249122667560165,5,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1988,0.4824,0.3385125014255345,20,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2132,0.5016,0.35565124931343783,50,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0724,0.1968,0.15677510668259265,1,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1436,0.3692,0.2660058705702691,5,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1972,0.4864,0.3395857481363868,20,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2236,0.506,0.36351178513048166,50,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0692,0.1976,0.15524172055445,1,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1532,0.3672,0.2709993136250329,5,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2112,0.4876,0.34754826107617287,20,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2308,0.5288,0.3724452622702801,50,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0776,0.2092,0.1651274010793905,1,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1588,0.38,0.2778963488934978,5,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1952,0.478,0.33583835029243175,20,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2152,0.5244,0.36333155033874726,50,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0596,0.2116,0.15301841204620442,1,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1368,0.3564,0.2570813698461508,5,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1944,0.4788,0.333669803260631,20,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2144,0.5104,0.35948201296866855,50,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0604,0.1972,0.14765671931527685,1,9,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1224,0.3716,0.2535154633688804,5,9,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2076,0.4828,0.3451948371692858,20,9,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2268,0.5196,0.3679478624927732,50,9,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0692,0.1932,0.1542882106721469,1,0,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1316,0.3492,0.2509787312568582,5,0,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1756,0.4492,0.3116113100040658,20,0,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1988,0.4832,0.3406079358450106,50,0,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.08,0.2188,0.16915605352120616,1,1,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1216,0.3288,0.23593813276580958,5,1,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1836,0.4356,0.3126124842343298,20,1,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.212,0.4796,0.3443671761249519,50,1,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0876,0.2336,0.17998877997601864,1,2,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1508,0.392,0.2780033441624214,5,2,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.178,0.4544,0.3155132392228019,20,2,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2072,0.4832,0.34494369418608334,50,2,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0716,0.2012,0.16122029766003024,1,3,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1408,0.3564,0.2590065215717788,5,3,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1916,0.4468,0.32349631809454477,20,3,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2076,0.4824,0.3434371517604667,50,3,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0496,0.1912,0.1452360368552479,1,4,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.132,0.3456,0.24934720164391883,5,4,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1796,0.4504,0.3142315197486003,20,4,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1948,0.4796,0.33706257500396786,50,4,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0696,0.1968,0.15409887569118527,1,5,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1332,0.3712,0.25756142508159574,5,5,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1892,0.4592,0.3243996361807772,20,5,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.208,0.4996,0.3488340195230105,50,5,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.078,0.2052,0.16398933930180346,1,6,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1436,0.3532,0.2584765989146191,5,6,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1908,0.46,0.3258386530028647,20,6,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2208,0.504,0.3573609927370067,50,6,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0768,0.2124,0.16324427108520612,1,7,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1548,0.3728,0.27296432246448216,5,7,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1888,0.4644,0.3249075251837707,20,7,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2152,0.5024,0.35445268958902815,50,7,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0724,0.2092,0.16422886557718383,1,8,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1304,0.348,0.24923271986910686,5,8,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.184,0.4512,0.3190504965484951,20,8,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2016,0.5012,0.3441818649888936,50,8,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0672,0.1944,0.15057842057319903,1,9,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1144,0.334,0.23768865884139165,5,9,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1896,0.4516,0.32252055900067667,20,9,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2068,0.4928,0.3469134006497788,50,9,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0688,0.1844,0.15189824669485227,1,0,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1232,0.3304,0.24049853199801005,5,0,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1612,0.4216,0.2957314718452984,20,0,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1856,0.4612,0.32267956191772396,50,0,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0788,0.2152,0.1672360775200165,1,1,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1168,0.3032,0.22538827150184948,5,1,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1748,0.404,0.2962086425347502,20,1,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.2004,0.444,0.3273759483382225,50,1,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0828,0.2308,0.17558466751344096,1,2,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1456,0.3756,0.26824835495661753,5,2,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1772,0.4344,0.3052491583149688,20,2,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.198,0.4552,0.3285267066652996,50,2,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0708,0.2044,0.15986037712335138,1,3,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.13,0.33,0.2431012191872095,5,3,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1844,0.4252,0.3091354112015983,20,3,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1924,0.448,0.3229162905237611,50,3,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0608,0.1992,0.15203925913113345,1,4,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.124,0.32,0.23857506142045254,5,4,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.4152,0.2947762887084894,20,4,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.186,0.4512,0.3202655673954597,50,4,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.07,0.192,0.15253423752376508,1,5,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1204,0.3456,0.24342872050116138,5,5,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1708,0.4288,0.3041108126678735,20,5,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1988,0.4612,0.3307209917909063,50,5,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0752,0.2024,0.1598966175867563,1,6,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1344,0.3388,0.24670776114604914,5,6,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1768,0.438,0.30912373048713665,20,6,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1976,0.476,0.3332404069720682,50,6,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0756,0.2112,0.16356913882434015,1,7,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1472,0.3644,0.26378036621555245,5,7,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.18,0.44,0.3095696545162082,20,7,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.196,0.4692,0.3333732748112773,50,7,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0696,0.2004,0.1582142597073294,1,8,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1256,0.328,0.2401359406322242,5,8,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.182,0.4192,0.30773145421543613,20,8,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1884,0.4716,0.3269119841400175,50,8,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0688,0.1876,0.15006241303559412,1,9,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1064,0.308,0.22357712633532473,5,9,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1676,0.4212,0.30097474552266784,20,9,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1904,0.466,0.32825111569630844,50,9,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0684,0.1824,0.14759216105299305,1,0,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1092,0.2956,0.2179663044002539,5,0,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1448,0.3832,0.27187777359548226,20,0,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1632,0.4072,0.2911761440346387,50,0,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.068,0.1976,0.15381951549386128,1,1,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1104,0.2788,0.2084153308866531,5,1,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1488,0.3672,0.2664128354453303,20,1,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1724,0.408,0.29527293938669846,50,1,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0908,0.2188,0.17774372026325788,1,2,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1288,0.3416,0.24696088227930735,5,2,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.15,0.3964,0.27759060784073825,20,2,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1768,0.414,0.30179547505594134,50,2,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0744,0.2068,0.16031513055817048,1,3,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1244,0.3044,0.23204705649036492,5,3,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.168,0.3928,0.2855087751970661,20,3,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1692,0.4088,0.2925311819244651,50,3,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.062,0.1952,0.14981444966023302,1,4,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1088,0.294,0.21676600598443743,5,4,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1392,0.3736,0.26447349754981964,20,4,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1596,0.4116,0.28890605686974347,50,4,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.068,0.1812,0.1464653132153814,1,5,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1112,0.3196,0.2263211686362221,5,5,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1576,0.3916,0.280709487017936,20,5,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1728,0.4216,0.29926138471951746,50,5,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0744,0.2056,0.1597018585756215,1,6,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1248,0.3028,0.2305216293492822,5,6,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1552,0.4024,0.2825227541321838,20,6,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1756,0.4272,0.30442979651156044,50,6,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0728,0.2108,0.1602497676269689,1,7,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1372,0.328,0.24605241985014437,5,7,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1612,0.4104,0.285035085684668,20,7,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.174,0.4332,0.30549174892222797,50,7,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0708,0.1984,0.15420911773520748,1,8,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1104,0.3016,0.22198040196380403,5,8,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1628,0.3996,0.28555315337157977,20,8,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.158,0.4396,0.29806206658774254,50,8,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
