accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0632,0.2504,0.17403538456833761,20,3,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0576,0.2708,0.17641246640788857,50,3,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0272,0.1208,0.1019747961795452,1,4,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0484,0.1876,0.1425650041848435,5,4,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0528,0.2428,0.16279476189086073,20,4,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0568,0.2744,0.1752152926010401,50,4,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0328,0.13,0.10616422195016874,1,5,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0484,0.2084,0.14674122739607703,5,5,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.2404,0.16483172129528656,20,5,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0572,0.2536,0.1745260734693204,50,5,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.028,0.1348,0.10819705293568586,1,6,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0464,0.1956,0.1430294372721574,5,6,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0616,0.2448,0.16775167028212928,20,6,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0668,0.2664,0.1802873062705362,50,6,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0404,0.1464,0.12010762615794238,1,7,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0512,0.1904,0.1428177816417607,5,7,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0596,0.2456,0.1685366118405685,20,7,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.066,0.2836,0.18642507229129113,50,7,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0472,0.1544,0.12596077851894016,1,8,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0452,0.1876,0.13778698963210653,5,8,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0576,0.244,0.16603272614472905,20,8,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0636,0.2528,0.17351005951571735,50,8,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0292,0.1112,0.10012932958348467,1,9,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0532,0.2012,0.14618108513700195,5,9,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0572,0.24,0.1641650638256962,20,9,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0652,0.2568,0.1779607551788068,50,9,layer1.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0436,0.1568,0.12606301787980376,1,0,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.056,0.216,0.1547412076379794,5,0,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0568,0.2288,0.16357321596292793,20,0,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0596,0.2656,0.17479712096065467,50,0,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.032,0.138,0.10914724035442444,1,1,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0368,0.1812,0.12932590059440388,5,1,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0492,0.2156,0.15517387059737958,20,1,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0572,0.2324,0.16772854387315786,50,1,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0328,0.146,0.11245991156252906,1,2,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0404,0.1824,0.13402352603489118,5,2,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0608,0.23,0.16565527598384172,20,2,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0588,0.2572,0.17469938382247194,50,2,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0328,0.1428,0.11250184219135745,1,3,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0508,0.2012,0.14810035270471933,5,3,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.068,0.2468,0.17440275821301157,20,3,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.058,0.254,0.17020799816676058,50,3,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0288,0.118,0.10361126508305106,1,4,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0452,0.1896,0.1406197025062804,5,4,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0476,0.2276,0.15563933699087384,20,4,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0564,0.2536,0.16964412816361807,50,4,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0296,0.1268,0.10607137945390416,1,5,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0508,0.2016,0.14606578319983282,5,5,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0608,0.2232,0.16399813118943748,20,5,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.052,0.2496,0.16505486024346605,50,5,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0244,0.1364,0.10608568101662133,1,6,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0416,0.19,0.13830273530182496,5,6,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0656,0.2276,0.16744041779266505,20,6,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0612,0.246,0.17231732214006049,50,6,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0432,0.1596,0.12386077857279582,1,7,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0436,0.1888,0.1381191764138441,5,7,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0568,0.2404,0.16628212676013468,20,7,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0672,0.2668,0.17987902857203272,50,7,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0432,0.1652,0.1273387057634996,1,8,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.044,0.1876,0.13730434619620943,5,8,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.048,0.2264,0.15445948853974034,20,8,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.052,0.2424,0.16250981821534252,50,8,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0252,0.1108,0.0972695043446955,1,9,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.054,0.188,0.14486623620372738,5,9,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.056,0.2252,0.15976231109690803,20,9,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.058,0.2596,0.17174379546025567,50,9,layer2.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0436,0.1588,0.12556283220904757,1,0,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.2112,0.15028130942198895,5,0,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.2232,0.16036466748465847,20,0,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0556,0.2512,0.1700450669493596,50,0,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0332,0.1272,0.10771724998462842,1,1,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.038,0.1768,0.1304281643655014,5,1,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0464,0.2152,0.15264449753065332,20,1,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0556,0.2288,0.16455776552717558,50,1,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0384,0.148,0.11714589238855425,1,2,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0428,0.1716,0.1332445550659133,5,2,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0664,0.2244,0.16818776918016284,20,2,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0588,0.2592,0.17334641492792335,50,2,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0332,0.1424,0.11186321047246729,1,3,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2036,0.14710041427688647,5,3,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0696,0.2392,0.17371967387378653,20,3,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0596,0.246,0.16979109135107326,50,3,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0284,0.1204,0.10284300971371217,1,4,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0456,0.1848,0.13784074292564238,5,4,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.2272,0.15596501284736386,20,4,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2424,0.16303626226631446,50,4,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.03,0.1288,0.10539737194708307,1,5,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.1964,0.14339080166926824,5,5,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0532,0.2212,0.1592585422934013,20,5,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2416,0.1629290008850341,50,5,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.022,0.1324,0.10340783605693107,1,6,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0424,0.1968,0.13923983764256168,5,6,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0624,0.2272,0.16324775668841143,20,6,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0576,0.244,0.16844502334943048,50,6,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0412,0.156,0.12220323106464584,1,7,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0448,0.1876,0.13785504653156938,5,7,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.232,0.16236802384057905,20,7,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0616,0.254,0.1740182949622725,50,7,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0436,0.1608,0.12566545958469036,1,8,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.046,0.1828,0.13787998807475058,5,8,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.2184,0.15332724402268597,20,8,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0544,0.236,0.16251916298152852,50,8,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0236,0.104,0.09584205597619092,1,9,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0544,0.1828,0.14373079638528488,5,9,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2276,0.15682114083097998,20,9,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0548,0.2556,0.1690468965995285,50,9,layer2.1.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0464,0.1556,0.12570798330844973,1,0,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.05,0.2072,0.14743377402208166,5,0,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0532,0.2224,0.15748643020947348,20,0,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0536,0.2484,0.1669358945330966,50,0,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0304,0.1296,0.10588042060106877,1,1,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0408,0.176,0.13063499574763993,5,1,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0496,0.2044,0.1507025403479154,20,1,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0572,0.2308,0.1633288019965349,50,1,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0328,0.1448,0.11268996312483184,1,2,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.04,0.1676,0.13091208949642708,5,2,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0576,0.2272,0.16079733161377774,20,2,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0576,0.2536,0.17298943803328407,50,2,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0324,0.1444,0.11254883110316137,1,3,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0488,0.1876,0.1430133891810028,5,3,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.066,0.2388,0.1709988812066937,20,3,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.058,0.2432,0.16848150396941775,50,3,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0284,0.1224,0.10299515402353884,1,4,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.046,0.1752,0.13704624380724884,5,4,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.048,0.2216,0.15262843838500306,20,4,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.2392,0.16063157671473471,50,4,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0288,0.1312,0.1044489453762546,1,5,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0456,0.182,0.13873218026910406,5,5,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0544,0.2156,0.15654645202550516,20,5,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0508,0.2364,0.16086590570510748,50,5,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.024,0.1352,0.10369723639973324,1,6,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0392,0.1888,0.1344291123887303,5,6,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.06,0.2236,0.16159234753338012,20,6,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0588,0.2428,0.1681373710022005,50,6,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0432,0.1556,0.12123171759075617,1,7,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0484,0.1812,0.13739622258331216,5,7,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.056,0.222,0.15811328572772104,20,7,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0616,0.2516,0.1722822397897008,50,7,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0412,0.1648,0.12589889747802385,1,8,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.048,0.1812,0.13637094735026387,5,8,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.2132,0.1539756479146422,20,8,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.05,0.2252,0.15807350609352,50,8,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0236,0.108,0.09670554611927949,1,9,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0492,0.1812,0.13803064315528904,5,9,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0568,0.2208,0.15805327608423866,20,9,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0604,0.2416,0.16926695692774885,50,9,layer2.2.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0448,0.1476,0.1254756383862077,1,0,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0496,0.2076,0.14985378788657247,5,0,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.232,0.16278844871846776,20,0,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.064,0.2596,0.17696994383222434,50,0,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0308,0.1312,0.10596736566559245,1,1,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0376,0.1852,0.1311591257426943,5,1,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.214,0.153655371446771,20,1,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0544,0.2432,0.16601383499057168,50,1,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0368,0.1476,0.11674890351052898,1,2,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0456,0.178,0.13476869005389647,5,2,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0652,0.2388,0.17107112069911903,20,2,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0588,0.2596,0.17455325250715545,50,2,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0308,0.1424,0.1121787125763218,1,3,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.052,0.1968,0.14657176002136207,5,3,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.066,0.2512,0.172922361344468,20,3,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.2484,0.16952665769818376,50,3,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0324,0.1196,0.10695488193982303,1,4,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0512,0.1864,0.1432670424735851,5,4,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0488,0.2332,0.15656038343718534,20,4,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0564,0.25,0.1673426689972221,50,4,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.03,0.13,0.10698870678733022,1,5,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0528,0.2,0.14666323657214006,5,5,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0536,0.2244,0.1597051170773849,20,5,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.052,0.2464,0.16500745419484744,50,5,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0264,0.1368,0.10614636297929633,1,6,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0396,0.1892,0.13404474044053827,5,6,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.064,0.2304,0.16732552448041862,20,6,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0596,0.2452,0.17128220835174807,50,6,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0424,0.1484,0.12012399667889086,1,7,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.046,0.1824,0.13644415229984272,5,7,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0524,0.2308,0.1612563516513893,20,7,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0604,0.2548,0.17373183433860448,50,7,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0412,0.158,0.12571704490697463,1,8,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0512,0.1824,0.1426087514411688,5,8,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0476,0.2196,0.15340765083132252,20,8,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.054,0.238,0.16415962966408623,50,8,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0256,0.1096,0.09807340888510806,1,9,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0472,0.1896,0.1410074862323892,5,9,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0508,0.2224,0.1564674754433186,20,9,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0572,0.2536,0.17063863283952654,50,9,layer2.3.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0416,0.1452,0.12068815506095762,1,0,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0508,0.1992,0.14605151122748034,5,0,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0496,0.2156,0.15065782979468273,20,0,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0532,0.2416,0.16276338871621882,50,0,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0276,0.1376,0.10490554803587127,1,1,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0432,0.1624,0.1297048289523922,5,1,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0512,0.204,0.14948345536323662,20,1,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2204,0.15731852046831324,50,1,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0404,0.1496,0.11681453776485494,1,2,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0412,0.174,0.13109988297616545,5,2,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0564,0.2136,0.15650419987921566,20,2,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0552,0.2324,0.16073499631495294,50,2,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0352,0.1424,0.11509615055952452,1,3,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0488,0.1872,0.14000734195551998,5,3,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0612,0.2216,0.16231260455541768,20,3,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0524,0.2224,0.16037220057144683,50,3,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0252,0.1332,0.10405125579736371,1,4,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0504,0.182,0.13750693516748147,5,4,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0516,0.2216,0.15306302869066213,20,4,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.054,0.2264,0.1583263744730524,50,4,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0308,0.1368,0.10793594987165427,1,5,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.046,0.1848,0.13805214526982035,5,5,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0476,0.2136,0.15071602923792574,20,5,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0472,0.2172,0.15307135803913222,50,5,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0276,0.124,0.10477523027432795,1,6,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
0.0452,0.168,0.1308629664591956,5,6,layer3.0.relu,ResNet50,Depth Estimation (Z-Buffer),Supervised,Taskonomy
