layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_2,0.2741504988661941,0.0011548247728381381,resnet18-color-1000components,bonner.Object2Vec.regression=lin,24.96565350615135,251.07971206141698,reliable
encode_3,0.28390329556488536,0.001165411502011332,resnet18-color-1000components,bonner.Object2Vec.regression=lin,24.13734533122361,380.69995413054227,reliable
encode_4,0.30990549876681595,0.0011997304887513592,resnet18-color-1000components,bonner.Object2Vec.regression=lin,24.72947642936824,455.4090071495477,reliable
encode_5,0.3167691922061738,0.001203419312098999,resnet18-color-1000components,bonner.Object2Vec.regression=lin,23.142007248434,473.4736182023992,reliable
encode_6,0.2946213025037341,0.0011799090873720018,resnet18-color-1000components,bonner.Object2Vec.regression=lin,14.085959725491012,286.7022518978024,reliable
encode_7,0.3134527697591633,0.0011568565500431776,resnet18-color-1000components,bonner.Object2Vec.regression=lin,8.572496806701968,142.7110586286491,reliable
encode_8,0.2744609941168662,0.0010907879188410197,resnet18-color-1000components,bonner.Object2Vec.regression=lin,9.57986487195866,44.66078979718826,reliable
encode_9,0.27928064909268896,0.0010618546891873835,resnet18-color-1000components,bonner.Object2Vec.regression=lin,12.152692716619649,47.52870916822214,reliable
encode_3,0.27060611734292994,0.0011730053857721685,resnet18-color-pool-1000components,bonner.Object2Vec.regression=lin,11.624995468786974,16.615570969542535,reliable
encode_5,0.32498588544680934,0.0012937694485524542,resnet18-color-pool-1000components,bonner.Object2Vec.regression=lin,24.62822205995978,87.02656128311186,reliable
encode_7,0.3294110077708265,0.0012753680447218983,resnet18-color-pool-1000components,bonner.Object2Vec.regression=lin,45.326388011699564,44.26727228567773,reliable
encode_9,0.3078181498942112,0.0010995381646855483,resnet18-color-pool-1000components,bonner.Object2Vec.regression=lin,11.252337630087771,25.195234581408897,reliable
encode_1,0.22042469189482575,0.0011330416883701781,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,22.663781699665105,109.36834834278908,reliable
encode_1.conv,0.22767912831917933,0.0010615103345784187,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,18.868264716234172,229.6537937375893,reliable
encode_2,0.24372929110198743,0.001154795966554368,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,23.459649711658578,241.071677642991,reliable
encode_3,0.2618667563235835,0.001164765175108383,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,20.029841817154875,302.1750314544837,reliable
encode_4,0.2913014482427071,0.0012035822735146965,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,28.64399422844202,307.7322784559674,reliable
encode_5,0.29376433766033316,0.0012183415301492597,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,23.34940770076053,334.0072422877179,reliable
encode_6,0.29234172399839575,0.0011702007248902897,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,27.596302097645545,208.9320169334805,reliable
encode_7,0.3035606651187003,0.0011583858383025238,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,23.664710601054466,244.39873777644272,reliable
encode_8,0.29141530665796656,0.0011885596102195347,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,23.807776845377,98.02895882962265,reliable
encode_9,0.2951504136487484,0.001183919768305731,resnet18-rp-1000components,bonner.Object2Vec.regression=lin,23.359527087002927,85.33308128877756,reliable
encode_3,0.2518472267344494,0.0011742338960596282,resnet18-rp-pool-1000components,bonner.Object2Vec.regression=lin,13.563366407545267,16.844734377940828,reliable
encode_5,0.32212977728303793,0.0012232034512348802,resnet18-rp-pool-1000components,bonner.Object2Vec.regression=lin,25.585499384213232,55.269267297227366,reliable
encode_7,0.28993262611592885,0.001190925860985838,resnet18-rp-pool-1000components,bonner.Object2Vec.regression=lin,46.672503731950066,70.94600285103287,reliable
encode_9,0.3029273375856415,0.0012287093165342575,resnet18-rp-pool-1000components,bonner.Object2Vec.regression=lin,32.71194079054232,39.20426425248633,reliable
encode_1,0.21317726150848498,0.001095885436710772,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,16.667692534334858,33.02832994154075,reliable
encode_1.conv,0.17857066330660432,0.0010145504175983295,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,10.461381432690896,26.462377947425992,reliable
encode_2,0.2555732232143062,0.001161004237985396,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,29.3391428023541,157.22201199997932,reliable
encode_3,0.26865885213367074,0.0011912740580381988,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,26.56756853645129,409.02978729155285,reliable
encode_4,0.2958901829608984,0.001210827462295283,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,51.72132354313078,579.9050012060395,reliable
encode_5,0.3038370695584508,0.0012068841442114092,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,32.191181865295775,594.9087999947268,reliable
encode_6,0.30301881858788077,0.0011682834557452536,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,41.47879758318418,419.03877943324864,reliable
encode_7,0.3002867296798657,0.0011698112807558394,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,34.7244540039696,467.2771034302559,reliable
encode_8,0.2758433952190798,0.0011086873157361151,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,32.9275031705589,285.51753901854465,reliable
encode_9,0.2779660128782458,0.0011085009101123615,resnet18-depth-1000components,bonner.Object2Vec.regression=lin,34.940859728644476,264.6338453119538,reliable
encode_3,0.26866152750275135,0.0011276476179417408,resnet18-depth-pool-1000components,bonner.Object2Vec.regression=lin,15.116618965093634,22.323364457576773,reliable
encode_5,0.3136787138812615,0.001234040140914091,resnet18-depth-pool-1000components,bonner.Object2Vec.regression=lin,27.662572166607998,68.52536781085438,reliable
encode_7,0.34208023183048764,0.001185517120666601,resnet18-depth-pool-1000components,bonner.Object2Vec.regression=lin,58.59639867331748,98.34421680986134,reliable
encode_9,0.2928158418198996,0.0011490947994118547,resnet18-depth-pool-1000components,bonner.Object2Vec.regression=lin,52.186105367610814,122.08193681317401,reliable
encode_1,0.2207089273241127,0.0010990643944870742,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,15.580650141380936,36.30014911301305,reliable
encode_2,0.2897142244694363,0.001118543328957571,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,21.22004050877271,187.04613350623086,reliable
encode_3,0.3066300297876945,0.0011623687893514518,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,25.21668721474895,455.95286137046094,reliable
encode_4,0.31755882074247344,0.0011840536671565679,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,36.6501622083954,588.3455846039001,reliable
encode_5,0.30558216892495543,0.0011821259961616493,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,30.08273675485547,598.8525468859698,reliable
encode_6,0.33571061018186954,0.001202208915748401,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,26.749957281543853,325.97167842208177,reliable
encode_7,0.33730330927684415,0.001174897654715364,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,21.662071681149882,291.9641502224902,reliable
encode_8,0.3623388142455807,0.0011741924895562344,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,23.81049288284383,219.40756765826475,reliable
encode_9,0.3330683717349912,0.0011315723764821822,resnet18-simclr-1000components,bonner.Object2Vec.regression=lin,29.168857847668853,239.6122762606354,reliable
encode_3,0.30082727160082434,0.001186130600890066,resnet18-simclr-pool-1000components,bonner.Object2Vec.regression=lin,14.486678049045448,22.400160713371285,reliable
encode_5,0.3387339330357595,0.0012323823781233414,resnet18-simclr-pool-1000components,bonner.Object2Vec.regression=lin,22.449105676577197,51.937854752454335,reliable
encode_7,0.3430940439370373,0.0011703880684907995,resnet18-simclr-pool-1000components,bonner.Object2Vec.regression=lin,40.697963925390255,69.21163805949905,reliable
encode_9,0.33332129958963896,0.0011304271824355743,resnet18-simclr-pool-1000components,bonner.Object2Vec.regression=lin,30.068062531997388,79.47379464229803,reliable
layer1.0.relu,0.28910520624599023,0.001181191229990774,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,47.87888254343831,441.1618858801296,reliable
layer1.1.relu,0.31903475026957495,0.0011786882519952612,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,40.45401491151681,543.5727155926094,reliable
layer2.0.relu,0.31665042302436336,0.0011716186610940624,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,28.360914147795754,441.0188221812854,reliable
layer2.1.relu,0.3188691609151797,0.0011870126619688893,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,16.398671842003036,479.7574142711316,reliable
layer3.0.relu,0.32612720749189306,0.001206971318783149,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,20.289877421548358,244.37194707028445,reliable
layer3.1.relu,0.32592726797121485,0.0011962634044827979,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,4.998870683933211,95.9114113773518,reliable
layer4.0.relu,0.33915049097798783,0.0012110994056220357,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,2.6698309235594664,44.15163714109454,reliable
layer4.1.relu,0.3253960192205881,0.001147938188815372,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,38.13368232605881,507.2620781250756,reliable
maxpool,0.22476852765832692,0.0011650138764310858,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,16.56394250086076,59.749077328200485,reliable
relu,0.2685480729360206,0.0011427039847292896,resnet18-deepcluster-1000components,bonner.Object2Vec.regression=lin,28.707598735287775,398.40280927087275,reliable
layer1.1.relu,0.3074076428581598,0.001226104199019527,resnet18-deepcluster-pool-1000components,bonner.Object2Vec.regression=lin,13.757652333764435,21.868170289304036,reliable
layer2.1.relu,0.34510116560689147,0.0012411801388112677,resnet18-deepcluster-pool-1000components,bonner.Object2Vec.regression=lin,25.050565077414877,65.93630184089452,reliable
layer3.1.relu,0.3427773897882517,0.001192375298211907,resnet18-deepcluster-pool-1000components,bonner.Object2Vec.regression=lin,1.8854514740237114,3.905775525679766,reliable
layer4.1.relu,0.3315448812185936,0.0011980362527616924,resnet18-deepcluster-pool-1000components,bonner.Object2Vec.regression=lin,58.75938209080193,258.86559108848274,reliable
layer1.0.relu,0.2636235959348241,0.0011761585255617851,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,19.236866744633407,301.8381857339462,reliable
layer1.1.relu,0.3041270062285356,0.001190546227954391,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,16.676846185517142,530.9538043697993,reliable
layer2.0.relu,0.3044084752980305,0.001157596836276571,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,17.531792428858978,347.6800178206929,reliable
layer2.1.relu,0.31851177103020945,0.0011646958656874608,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,22.343408743471603,508.97528523727794,reliable
layer3.0.relu,0.327885001329461,0.0011797231647634578,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,25.5936819507261,302.09893994736143,reliable
layer3.1.relu,0.32245330389939353,0.0011642868526552347,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,10.805393450747001,227.60181445936985,reliable
layer4.0.relu,0.3334593427863448,0.001175460337131003,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,6.996395328744331,113.41927096104116,reliable
layer4.1.relu,0.3326262493919916,0.001196327894731824,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,33.156591597273305,182.07863536414104,reliable
maxpool,0.21689065921796952,0.0011068223671568125,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,15.110128640126662,45.05246971559927,reliable
relu,0.17334929653859507,0.0010008167126643625,resnet18-cmc-1000components,bonner.Object2Vec.regression=lin,7.514854600589629,38.041532440081326,reliable
layer1.1.relu,0.30874217063618603,0.0012138589544734594,resnet18-cmc-pool-1000components,bonner.Object2Vec.regression=lin,11.809280601082296,24.605693493942866,reliable
layer2.1.relu,0.3460981885552716,0.001249412034776426,resnet18-cmc-pool-1000components,bonner.Object2Vec.regression=lin,25.034480951404248,71.62714277715139,reliable
layer3.1.relu,0.3440505231655454,0.0011780745466291533,resnet18-cmc-pool-1000components,bonner.Object2Vec.regression=lin,16.71256136982707,36.66194700109613,reliable
layer4.1.relu,0.3251924213515894,0.0012001011650891505,resnet18-cmc-pool-1000components,bonner.Object2Vec.regression=lin,33.51150942749692,73.79407754805352,reliable
