layer,score,score_error,architecture,task,kind,source
layer3.1.relu,0.21270241253901556,0.004758689307328282,ResNet50,Egomotion,Supervised,Taskonomy
layer3.2.relu,0.21500101301529673,0.00586183660916067,ResNet50,Egomotion,Supervised,Taskonomy
layer3.3.relu,0.21440576392659919,0.005405345140678678,ResNet50,Egomotion,Supervised,Taskonomy
layer3.4.relu,0.21200980315503687,0.006110317870039558,ResNet50,Egomotion,Supervised,Taskonomy
layer3.5.relu,0.21238603321570013,0.0053447436886318285,ResNet50,Egomotion,Supervised,Taskonomy
layer4.0.relu,0.19689314804300065,0.0034737215252094765,ResNet50,Egomotion,Supervised,Taskonomy
layer4.1.relu,0.18915479396492005,0.004448316315731017,ResNet50,Egomotion,Supervised,Taskonomy
layer4.2.relu,0.17573353472353456,0.007069568800377791,ResNet50,Egomotion,Supervised,Taskonomy
layer1.0.relu,0.16404627533065924,0.0041439428020806565,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.1.relu,0.17244487853936483,0.004804793043167132,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.2.relu,0.1801512034173456,0.005094315349214089,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.0.relu,0.1862054580518501,0.004613306961763882,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.1.relu,0.19643882287394873,0.0027611736059867673,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.2.relu,0.2015463704895856,0.003914996926898015,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer2.3.relu,0.20406906562347557,0.00397478976939951,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.0.relu,0.2154476256943571,0.0025133981549605965,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.1.relu,0.21723787234680875,0.002692923355106929,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.2.relu,0.21993569848511804,0.0019054845167945308,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.3.relu,0.21787590923930789,0.0022108993943873102,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.4.relu,0.21545817048157484,0.002353701689128936,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer3.5.relu,0.21325481534137325,0.0029406130694193543,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.0.relu,0.18051902988181123,0.0028910964012253144,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.1.relu,0.1705911279424554,0.003681486237787812,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer4.2.relu,0.1625123029391645,0.003969649860350252,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
layer1.0.relu,0.1812259112589103,0.0031538057774322115,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.1.relu,0.18416506124349433,0.004236210034586849,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.2.relu,0.17786692910377433,0.0036040373125818246,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.0.relu,0.1590386680545592,0.0041537296197244646,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.1.relu,0.14817702573853866,0.004574780288172738,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.2.relu,0.14417319963964392,0.005348402824308471,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer2.3.relu,0.1306470951054377,0.00410615627987663,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.0.relu,0.13254220900991764,0.0029719670849979317,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.1.relu,0.12623745141315248,0.0035658070009230995,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.2.relu,0.1306046270598208,0.004034637615505019,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.3.relu,0.12942583101481725,0.005201274942504925,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.4.relu,0.1269089051986667,0.004714159291211242,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer3.5.relu,0.12898678687346335,0.004080935891047563,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.0.relu,0.10806796005630344,0.005287483246145596,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.1.relu,0.1014441813428102,0.0052102130136034465,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer4.2.relu,0.09933907028168001,0.005040863320309029,ResNet50,Jigsaw,Self-Supervised,Taskonomy
layer1.0.relu,0.13857214264306678,0.00507820950519696,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
layer1.1.relu,0.1368935425051849,0.004197440716442364,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
layer1.2.relu,0.13097471259622231,0.0030536940357256126,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
