accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.0272,0.1172,0.100182362979522,-24.045734605382254,1,6,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.038,0.1628,0.1255383258083062,-13.417182154236606,5,6,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0464,0.204,0.14671438878907422,-5.0677012849214425,20,6,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0552,0.2388,0.16314070893559016,-4.082556614772735,50,6,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0336,0.1152,0.1051370161065066,-22.254289303452797,1,7,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.1624,0.12014535474365534,-13.046076867287502,5,7,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0468,0.1932,0.1435712592445291,-4.966353882845511,20,7,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0464,0.2416,0.16052366150242345,-4.013745402052834,50,7,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0296,0.1264,0.10542637341111218,-21.976246813815965,1,8,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0376,0.1632,0.12396516720941868,-18.346931314498757,5,8,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.046,0.206,0.14506790923579443,-5.700444508253419,20,8,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0452,0.2256,0.15348260393845423,-4.096468923175974,50,8,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.114,0.10019332744213211,-24.53847629157047,1,9,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0348,0.1512,0.11978378010264117,-13.082423786944355,5,9,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0444,0.208,0.14510621785744787,-5.0624137103174585,20,9,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0496,0.2396,0.160775661219702,-4.009759175627374,50,9,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0264,0.1136,0.09975335652496425,-22.24933006653826,1,0,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0372,0.1596,0.12467840701091175,-13.822581683511649,5,0,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.046,0.2072,0.147169145716523,-5.494796007815044,20,0,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0536,0.236,0.16440548688110546,-3.9663509939018105,50,0,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0248,0.1108,0.09883275911682393,-22.523292065539543,1,1,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.036,0.1664,0.12406524373970483,-12.62755521295454,5,1,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0552,0.2184,0.15848951301864997,-5.1200325106746645,20,1,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.05,0.2524,0.16315188257764315,-4.10483829211577,50,1,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0204,0.1124,0.09637088621155343,-21.57887282935113,1,2,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0332,0.1524,0.1191938886057214,-17.573855917590862,5,2,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0488,0.2164,0.1519164348825852,-4.547581796059737,20,2,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0516,0.2496,0.16447556502534388,-4.325485464153793,50,2,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0316,0.1148,0.10466327400134155,-19.58720145973948,1,3,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0404,0.1736,0.13032644524784198,-21.241225525243838,5,3,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.052,0.2276,0.15829390448812564,-5.276442769835745,20,3,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0548,0.2476,0.16880166497473612,-3.9341083486614647,50,3,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1204,0.10456997845851843,-22.918566058636998,1,4,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.036,0.1508,0.12041289460085018,-22.070742476553455,5,4,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.046,0.2168,0.14933053028445303,-4.776674757099855,20,4,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0516,0.2412,0.16257395055662843,-3.795853803465367,50,4,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.1296,0.10663361699423851,-22.983499860676712,1,5,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0356,0.1676,0.12692804752792042,-13.486408466358334,5,5,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.05,0.2208,0.1539649850702794,-4.615640636731332,20,5,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0472,0.2344,0.15729869145087422,-3.872553383407031,50,5,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.1156,0.10020527450735438,-24.02402504367764,1,6,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0372,0.1656,0.1254285949623968,-15.728138361985428,5,6,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0496,0.2012,0.14510176123549154,-4.865070359488349,20,6,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0476,0.2396,0.16195784832048932,-4.227634359894877,50,6,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.032,0.1228,0.10607766727725788,-20.837372850047746,1,7,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.034,0.1608,0.12251285406267198,-16.435516245649207,5,7,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.044,0.1964,0.1407650433673255,-5.5432161372880495,20,7,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0488,0.2308,0.15914762433372748,-4.054695353511135,50,7,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0244,0.1284,0.10192980240970383,-21.255031233611895,1,8,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0444,0.1616,0.12928167515559363,-13.81520634001253,5,8,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0376,0.2056,0.14084171432033843,-5.283784774834545,20,8,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0464,0.2272,0.15707439740888204,-3.7928353859543815,50,8,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0328,0.1144,0.1034318716885281,-25.118771628550558,1,9,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1456,0.11835418108367235,-18.074883648456783,5,9,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0396,0.2028,0.14302517923171132,-5.101042455555103,20,9,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0448,0.2412,0.15959639713838236,-3.959503280261933,50,9,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.1092,0.09913429051024905,-24.32982178453578,1,0,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0412,0.1436,0.1207576442798299,-7.716351307098754,5,0,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0372,0.184,0.13421644698776625,-4.392002515831367,20,0,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.044,0.2172,0.14594035850133308,-3.996268391703002,50,0,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0252,0.11,0.09828567950308972,-22.45888012298339,1,1,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.1396,0.1122563339697383,-7.672666931344624,5,1,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0516,0.2024,0.14706924212562575,-4.483369493802434,20,1,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.05,0.2096,0.14950350684278077,-3.8472280545655653,50,1,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0232,0.106,0.09423962802169057,-24.627378372462783,1,2,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0352,0.1448,0.11449300823455101,-8.220866738753616,5,2,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0456,0.1708,0.13498475096837573,-4.667843115564482,20,2,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0492,0.1864,0.14375996758937004,-4.026235383218976,50,2,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.1068,0.09869987330233591,-22.43517069000551,1,3,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0352,0.152,0.12082165424989719,-6.0251273601011786,5,3,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0392,0.1916,0.13516090753687485,-4.277443789050928,20,3,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0536,0.2152,0.1544611174619643,-3.9203621858208515,50,3,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.028,0.122,0.10169146234744118,-24.35832686404818,1,4,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.036,0.14,0.11543384538632635,-6.549529668677597,5,4,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0424,0.1836,0.13429144344336788,-4.68217162128041,20,4,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.046,0.1968,0.14403219335900397,-3.991089020456346,50,4,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.1212,0.10308930500211509,-25.434878335270053,1,5,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.1408,0.11406142742201883,-9.026873588503179,5,5,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0388,0.182,0.13417966781103635,-4.160949131048774,20,5,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0444,0.2136,0.14776566173395791,-3.9937353265846993,50,5,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0232,0.114,0.09592604996052867,-21.61741229493844,1,6,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0336,0.15,0.116233050658807,-8.447194110411628,5,6,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0404,0.1708,0.1303896027330607,-4.681648090882354,20,6,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0468,0.1988,0.14497564511359823,-3.985929956248576,50,6,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.124,0.10279780967333392,-24.982897389994253,1,7,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0292,0.1424,0.10974905034228702,-7.510786457471357,5,7,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0432,0.1704,0.13278276767027244,-4.313293562920195,20,7,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0468,0.2036,0.1469001335979646,-3.89414836862649,50,7,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.026,0.1304,0.10359591986338751,-25.646556001789605,1,8,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0348,0.14,0.1150532573456607,-7.744520557929043,5,8,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.046,0.1708,0.13605566727891993,-4.65547122741594,20,8,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0528,0.1996,0.14870234453263656,-3.964263389752459,50,8,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0208,0.114,0.09400580431182404,-27.926748357884318,1,9,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0328,0.1488,0.1145439309980103,-9.296482289777355,5,9,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.044,0.1828,0.13632744470670854,-4.46615031812625,20,9,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0512,0.1996,0.14890629398243113,-3.839177695704477,50,9,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0236,0.1108,0.09483985845641801,-20.879495144026762,1,0,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.1404,0.11193174817510405,-4.827874943881759,5,0,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0384,0.1588,0.12578956212284878,-4.124573029424353,20,0,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0432,0.19,0.13974490331046416,-3.8905215779488542,50,0,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.024,0.1004,0.09385760783694629,-19.513789346986606,1,1,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.124,0.10793960729860366,-5.613523269289847,5,1,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0348,0.1528,0.12247849244288903,-4.0607189514523965,20,1,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0384,0.1816,0.1320244709916775,-3.8783223308360686,50,1,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0212,0.118,0.09539888136491316,-20.30393945909354,1,2,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.024,0.122,0.10079847874075812,-6.380088805213661,5,2,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0368,0.1472,0.12073550607532686,-4.111398086485467,20,2,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0396,0.17,0.13121367846905235,-3.9409406569757173,50,2,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.024,0.1084,0.09592683380747115,-21.126106377013485,1,3,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0272,0.126,0.10604654673928517,-4.885854941402156,5,3,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0404,0.1532,0.12489802812096955,-4.10673246599909,20,3,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0408,0.1684,0.13247763989814654,-3.91530969675212,50,3,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.026,0.1128,0.09969743601590582,-18.785406925435474,1,4,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.1292,0.10622318018721498,-5.5261911326442625,5,4,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0388,0.1536,0.12292789929811758,-4.12585068175473,20,4,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0456,0.1708,0.13556868023622917,-3.9935865155735417,50,4,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0252,0.1148,0.09983281045757239,-18.62370520727464,1,5,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0308,0.1444,0.1120161410364433,-5.9160778861746275,5,5,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0364,0.1496,0.12149693657762539,-4.185301176917349,20,5,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0424,0.166,0.12979542497031435,-3.922477136715596,50,5,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0264,0.1112,0.0985589178074208,-16.688640670772497,1,6,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.128,0.10894219592858233,-6.443833881377025,5,6,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0364,0.1548,0.12148341771876026,-4.005835782155423,20,6,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0428,0.1696,0.13358445738573965,-3.8839270320710186,50,6,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.122,0.10336714599949469,-17.194101825104397,1,7,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0252,0.1256,0.10204818413481329,-6.39439700257281,5,7,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1452,0.11457838199076703,-4.159641495002166,20,7,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0428,0.1744,0.13420621186035284,-3.953330563063023,50,7,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.1312,0.1044771249044182,-21.317780716097715,1,8,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.026,0.1312,0.1061647296600659,-5.179898085521478,5,8,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0384,0.16,0.12379804167868533,-4.148865822433289,20,8,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.042,0.1728,0.1320780516471866,-4.019701907484833,50,8,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0224,0.1088,0.09514177016071687,-16.48601083940562,1,9,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.1296,0.10899307311077723,-5.439142304042649,5,9,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0376,0.15,0.12268432633786568,-4.147975739922387,20,9,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0428,0.176,0.13366729848787093,-3.8799840214189882,50,9,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0224,0.1016,0.09263848483302456,-12.390709493744533,1,0,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.03,0.1208,0.10580572819945348,-4.616823372759935,5,0,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0344,0.1524,0.1194830670870779,-4.086778762885731,20,0,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.034,0.1548,0.12294851254539382,-3.899610396910525,50,0,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.024,0.108,0.09668599212042474,-11.477934387671919,1,1,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0292,0.1324,0.10723684694408404,-5.361810401184871,5,1,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0304,0.1456,0.11397327410089579,-4.11147967641068,20,1,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1512,0.11865126000250219,-3.937938148602299,50,1,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0208,0.1156,0.094733423335172,-17.09379187006852,1,2,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0316,0.1248,0.10466360642677915,-6.312968507238461,5,2,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0308,0.1412,0.11268866859100662,-4.139710917849723,20,2,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0316,0.1448,0.11801189412810698,-3.9674179551388256,50,2,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0272,0.1088,0.09942684285533614,-16.948555870883407,1,3,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.1252,0.10646266884669833,-4.3989210912468355,5,3,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.1392,0.11576909592480618,-4.154687876938569,20,3,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0384,0.1636,0.12558604358629674,-3.9024044925585732,50,3,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0224,0.1112,0.09426595011909455,-10.57318443501006,1,4,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0244,0.1172,0.10008733105725223,-4.796918889209731,5,4,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0288,0.1352,0.11016968707692675,-4.219958855751953,20,4,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0352,0.1436,0.11869996973634565,-3.9473095580671362,50,4,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0208,0.1088,0.09428508704537752,-12.130799994049667,1,5,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0236,0.124,0.10238292233937808,-5.242720521942802,5,5,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1472,0.11690881875437244,-4.161383854418978,20,5,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0312,0.1556,0.11900141239412149,-3.9098549893903614,50,5,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0212,0.1024,0.09238145801864454,-13.650746307351696,1,6,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0284,0.1252,0.10466854570175713,-4.867352829944208,5,6,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.1348,0.11055831323544955,-4.081355937570797,20,6,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0324,0.1568,0.11846648537283061,-3.9555282667297,50,6,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0264,0.1116,0.09906537944526556,-14.218504167452393,1,7,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0212,0.1104,0.09601257178675363,-4.722888265013346,5,7,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.032,0.1436,0.11412632156006097,-4.139885615347704,20,7,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0336,0.1536,0.12117025020427181,-3.915418047592788,50,7,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.026,0.124,0.10206786200882434,-14.703791293114525,1,8,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0256,0.1268,0.10415897137248219,-4.895136453346607,5,8,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0356,0.152,0.11984536471578829,-4.031062481329286,20,8,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.036,0.1596,0.125047753395464,-3.9052612548800463,50,8,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0232,0.1108,0.09482089556562424,-17.457861848674423,1,9,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0276,0.124,0.10387750850999278,-4.699522938349503,5,9,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0272,0.136,0.11023477643925667,-4.257782130057,20,9,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.0372,0.1612,0.12446255013524986,-3.9617250083592417,50,9,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
0.032,0.1348,0.11091370705156525,-5.144562931191331,1,0,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0484,0.1864,0.140484633290179,-7.239201800800723,5,0,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0424,0.208,0.14598575850257903,-12.55617007136068,20,0,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0432,0.242,0.1580764465013121,-6.032628455011367,50,0,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0288,0.1228,0.10618802696308047,-5.275266745967553,1,1,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0368,0.1628,0.12505814363436513,-7.174468424283086,5,1,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0408,0.1944,0.13944031352836117,-12.222096467328525,20,1,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0416,0.2332,0.15387547959336242,-6.232800018619498,50,1,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0272,0.1196,0.10130806914346138,-5.436233089446455,1,2,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0324,0.1636,0.12111334451688242,-6.826568347078652,5,2,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0352,0.2024,0.14035320747851143,-12.617619589491566,20,2,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0408,0.2348,0.15323082323784853,-6.419192935390797,50,2,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0268,0.1184,0.10117535749184979,-5.235743697380015,1,3,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0408,0.1776,0.13213304467901807,-6.635626182791381,5,3,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0432,0.1988,0.14382500461386802,-7.8082659622653985,20,3,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0436,0.2388,0.15827453916191883,-5.5605949221830375,50,3,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0284,0.1272,0.10643916230947027,-5.235569652803679,1,4,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0412,0.164,0.13060332375974226,-7.1098589267478705,5,4,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0392,0.1992,0.1416625571482541,-11.310676577586367,20,4,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0448,0.2432,0.1582953953158581,-5.754317992184089,50,4,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0344,0.1312,0.11227178837258031,-5.219129306855892,1,5,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0372,0.1652,0.12689800166564985,-7.335671283116346,5,5,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.038,0.194,0.13839044199214023,-13.566283428824518,20,5,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0412,0.2256,0.15158798361620732,-5.369269274007043,50,5,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0236,0.13,0.10406754965034873,-5.318160109577013,1,6,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0412,0.1708,0.12987248441992844,-7.038466741258349,5,6,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0468,0.2108,0.1498301979118846,-12.300021549660983,20,6,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0436,0.228,0.15424861717191407,-6.466189024161719,50,6,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
