80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
154.0,0.3193019585347557,188.11878521675973,encode_7,ResNet18,Auto-Encoder,Self-Supervised,VVS
232.0,0.47019001092718454,246.38642257528147,encode_8,ResNet18,Auto-Encoder,Self-Supervised,VVS
233.0,0.4676561035753557,247.11289000383846,encode_9,ResNet18,Auto-Encoder,Self-Supervised,VVS
46.0,0.1894116446608711,59.73431815896175,encode_2,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
46.0,0.2118539182734823,59.49643798489225,encode_3,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
87.0,0.23867271155176584,111.35665990812906,encode_4,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
87.0,0.24081336544556178,111.23245191777684,encode_5,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
155.0,0.3162511279634754,189.25934222935268,encode_6,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
154.0,0.32898782805640164,186.2098150972971,encode_7,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
228.0,0.48235881784056184,240.72588175071465,encode_8,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
219.0,0.988585931475803,228.88225897037623,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
47.0,0.20119794649456868,59.75096248053015,encode_2,ResNet18,Colorization,Self-Supervised,VVS
46.0,0.1937444152158733,59.832117319003245,encode_3,ResNet18,Colorization,Self-Supervised,VVS
88.0,0.23165794862419992,112.50005988393822,encode_4,ResNet18,Colorization,Self-Supervised,VVS
88.0,0.2230812331027354,112.57221401021343,encode_5,ResNet18,Colorization,Self-Supervised,VVS
157.0,0.3022433799337519,192.64053414786787,encode_6,ResNet18,Colorization,Self-Supervised,VVS
155.0,0.311431698029196,189.91446089810373,encode_7,ResNet18,Colorization,Self-Supervised,VVS
238.0,0.4698600474038683,250.07070894521596,encode_8,ResNet18,Colorization,Self-Supervised,VVS
222.0,0.6296146431586426,87.43986952849801,encode_9,ResNet18,Colorization,Self-Supervised,VVS
