layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_9,0.4235021293244815,0.004298442976902534,resnet18-simclr-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",29.168857847668853,239.6122762606354,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer1.0.relu,0.37519988783508296,0.004217846674542325,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",47.87888254343831,441.1618858801296,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer1.1.relu,0.4122201455186754,0.004488850282036056,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",40.45401491151681,543.5727155926094,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer2.0.relu,0.39487377715836125,0.004540901207015065,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",28.360914147795754,441.0188221812854,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer2.1.relu,0.4060662414409298,0.004528101430857999,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",16.398671842003036,479.7574142711316,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer3.0.relu,0.41377975745422535,0.0046171505754167156,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",20.289877421548358,244.37194707028445,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer3.1.relu,0.4101237628373663,0.004533841816678687,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",4.998870683933211,95.9114113773518,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer4.0.relu,0.4285172321180649,0.0044802796626355924,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",2.6698309235594664,44.15163714109454,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer4.1.relu,0.4206708652759556,0.004154033797328776,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",38.13368232605881,507.2620781250756,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
maxpool,0.3121680034592499,0.003841309929699225,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",16.56394250086076,59.749077328200485,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
relu,0.3677103743607313,0.0040320518015011545,resnet18-deepcluster-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",28.707598735287775,398.40280927087275,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer1.0.relu,0.3443599528785967,0.004142187376345701,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",19.236866744633407,301.8381857339462,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer1.1.relu,0.3848866390876796,0.004244306812254414,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",16.676846185517142,530.9538043697993,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer2.0.relu,0.3775923805914119,0.004396774695400884,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",17.531792428858978,347.6800178206929,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer2.1.relu,0.4000317553763041,0.004491878450745801,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",22.343408743471603,508.97528523727794,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer3.0.relu,0.41457053097550334,0.0045812729843540834,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",25.5936819507261,302.09893994736143,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer3.1.relu,0.4105630221016334,0.004388524230461306,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",10.805393450747001,227.60181445936985,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer4.0.relu,0.4326930068520217,0.004412496248497599,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",6.996395328744331,113.41927096104116,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
layer4.1.relu,0.43456410297023074,0.004383460081695206,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",33.156591597273305,182.07863536414104,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
maxpool,0.31055478714174484,0.003756541982815472,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",15.110128640126662,45.05246971559927,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
relu,0.24116052844848515,0.00389275154907194,resnet18-cmc-1000components,"bonner.Object2Vec.regression=lin.regions=EVC,LOC,PFS,OPA,PPA,RSC,FFA,OFA,STS,EBA",7.514854600589629,38.041532440081326,EVC+LOC+PFS+OPA+PPA+RSC+FFA+OFA+STS+EBA
