num_pcs,scores,ambient_dim,layer,architecture,task,kind,source
142,0.1657542145975707,256,layer1.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.17280477966264574,256,layer1.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.019145603206484466,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.024710451882862573,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.02812972180509392,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.033807027987249924,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.0564432329402416,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.06833729177781923,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.11201147566948784,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.1279489855257608,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.1353096378950065,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.13931137470344832,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.14836935761307063,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.15157735932684324,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.1565391742925967,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.15615518422514899,256,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.01782190902876164,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.025363148195969888,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.02651619170097007,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.030067028348679532,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.043700329635823494,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.06733268522742406,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.0858890375050975,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.11166721231652389,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.12422807871200152,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.13151692318861047,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.14025232760278922,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.14839493959878536,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.1547044367379282,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.16246954735616925,256,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.015174809131207636,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.01819760510135679,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.021609690844795897,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.03270223216324951,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.05201287839053858,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.0769303574526302,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.0895142675270566,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.10093625477630531,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.11891288456672047,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.12917811686127623,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.13459182509192966,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.1440522636486631,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.14843931039822075,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.14824039255903515,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.14743982940218475,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.14541484743105806,512,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.01418757759387474,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.017527818595424623,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.021782242108562208,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.03307408944339154,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.04277636807226405,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.06609212880567869,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.08994258353596811,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.10442436794814153,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.11888835758633014,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.12684623865138908,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.13030486788559456,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.1349597937512246,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.14099242734546805,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.1453282291170805,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.15020415577297008,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.14559145610255014,512,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.010790499491908032,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.02191872314040256,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.028335180320790986,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.03063484603383452,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.04779733737262629,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.0637354421568957,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.08860894143516643,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.10152898114711241,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.11371900413603477,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.12675234007514302,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.1356090761669521,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.14240700499648629,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.15405293956348307,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.15048996888358498,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.14865818656662255,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.1421101562845124,512,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.009568165321588724,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.018757547553883317,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.024303647067928463,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.026668222688788195,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.03253356027882642,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.050861525338023336,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.062358581613363336,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.0668590491462523,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.08057379906191095,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.09455146613424627,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.10036140145745688,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.10893244607858626,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.11158319953353524,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.1156004963193543,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.11471660431783563,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.10901328907529673,512,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.001901121242169181,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.010081211336500364,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.013460482350510825,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.014677678421041097,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.026362186903016407,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.03969288205050954,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.04503847867842619,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.05088077527641665,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.06206067830409272,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.07506427828471784,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.08204072885210896,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.08474777238795965,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.08330795679947038,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.08160710192601646,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.07875854522047075,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.0705714574611483,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06484566311654726,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.05137710209331837,1000,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.001776371592228406,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.007369240937759415,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.013346057851700795,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.021691796942622105,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.02825576287980944,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.04120854731456182,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.04975689574661374,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.056817458352375984,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.06418564879521202,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.07444444086205401,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.07831732373276559,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.08123256269147852,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.08321710307207122,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.07903861703677831,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.07684437420002432,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.06945918063307838,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06157386972489601,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.049441929182459717,1000,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0015026280951440842,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.005347519819975416,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.011245832542856982,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.016321801817826862,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.02537769094177431,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.03665428223449699,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.047203354212843815,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.05301316116200939,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.060975164728832264,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.07055365408928378,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.07844093441337247,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.08221463857439334,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.08658018890011852,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.0892122325760812,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.08474400765140733,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.07660717414400252,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06800997906468073,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.05383423235269955,1000,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.001595896023354893,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.003425150250505268,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.010709559163370302,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.01432953132421201,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.01913291668661115,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.030876101762179788,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.0424375783392557,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.050645364096908466,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.05684230515295017,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.06024097922904906,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.06654344632498864,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.07706299996223469,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.08061547158565208,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.07613385338024255,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.07809146771629856,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.07509948328043231,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06475479882988433,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.052104777289656866,1000,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0016256125767846795,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.0027944551031790603,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.009644183108584366,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.012914304957242145,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.016981735534661205,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.02904015894174403,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.04181326964982188,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.05240050651879145,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.05809257234284713,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.0625717379291496,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.07121835693417883,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.0770676814489605,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.07619974525325937,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.0777975194886898,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.07357581187755549,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.06964841887319005,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06377217033353538,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.04819568154596233,1000,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0015915995628367986,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.003482923593497023,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.010978537926795717,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.011820230502675126,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.01861606729837787,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.03261053735559894,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.040212603641181635,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.05462023216704151,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.06244132032883732,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.06648168315022533,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.07329340772797746,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.07760531501811578,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.08112977534056084,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.0818631766400584,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.08034531555272129,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.07653213138835321,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.06661634622642539,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.054727743880000033,1000,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0016147707290784356,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.0037104249148664486,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.006794182024260534,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.007856997867288851,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.009571033237119608,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.013790096728892181,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.02003930543537189,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.02591712731260501,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.03261449009122533,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.03776909649652126,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.04109042775849888,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.042141851368671206,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.0404909444667406,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.04371008937191929,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.04271626838326954,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.03804232117336771,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.03198304968726233,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.024971622295281267,1000,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0013694676873837856,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.0026194209892513778,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.0035481899190498768,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.005396772211165724,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.00862522822262432,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.00957267732407704,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.01471832171205229,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.024193972306739375,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.02967200441703614,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.03360482648159557,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.03850707138097812,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.03832200708864061,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.04224045028458176,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.04651174684110132,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.04356808094734221,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.04256220137664558,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.03593053825617872,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.029050774735704832,1000,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.0012614445450165968,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
2,0.0025486977908174818,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
3,0.003690158044974272,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
4,0.004772049529892656,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
6,0.005959772615753664,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
9,0.009203342705883702,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
14,0.014649361665678045,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21,0.025992961704762663,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
30,0.03228081856855449,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
45,0.037098826184200684,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
66,0.039235560025962075,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
97,0.045130404805690714,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
142,0.0461930467113625,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
207,0.046951707185357336,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
304,0.04566274283889756,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
445,0.04195182183250065,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
652,0.03789506260185274,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
955,0.0349083746253191,1000,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
1,0.017294792242683384,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
2,0.029286508119649925,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
3,0.03410915031762737,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
4,0.043023805154454885,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
6,0.06993527889375255,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
9,0.10265961899034112,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
14,0.11061070580447024,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
21,0.11985136713363091,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
30,0.1320019063346609,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
45,0.13790554220318038,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
66,0.14605714451061105,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
97,0.15465747073286054,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
142,0.1570692221555377,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
207,0.15557370459600178,256,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
1,0.015537343747764902,256,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
2,0.029959133780539476,256,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
3,0.03375686791535183,256,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
4,0.0373673601178516,256,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
6,0.06167069932707088,256,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
