layer,score,score_error,model,benchmark,effective_dimensionality_dataset,effective_dimensionality_imagenet,region
encode_6,0.46922935516450404,0.0037724482276007844,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,42.56790138926355,255.18624267231905,IT
encode_7,0.4864512972142484,0.003189557954973504,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,43.17806672399647,139.03298585860742,IT
encode_8,0.5293548615869648,0.0030365332470376136,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,33.97686187479745,41.83629553713771,IT
encode_9,0.5278096527261126,0.0035542576655986594,resnet18-ir-1000components,dicarlo.MajajHong2015.IT.public-pls,45.55612494017423,279.09791794316965,IT
encode_3,0.35643933880625317,0.003188349759805607,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,31.363254998451627,24.432139026516452,IT
encode_5,0.40896567212702234,0.003801555076647627,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,85.40820382592864,65.10161674818562,IT
encode_7,0.47173190918604235,0.0031890561059761367,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,60.93457692094311,12.699444129413768,IT
encode_9,0.5160345395333438,0.0037467582184768297,resnet18-ir-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,55.45492004778501,107.44237363801153,IT
encode_1,0.21874552820168677,0.004080335593488045,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,12.542082809925061,17.167193015301862,IT
encode_1.conv,0.17296606162111716,0.003981803370012002,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,10.65419394462166,15.147674372039473,IT
encode_2,0.22592707164790804,0.005018927270112673,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,16.59005433308759,27.480866041734213,IT
encode_3,0.24255368617403328,0.003933526021767546,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,18.574109074150094,32.11138963920859,IT
encode_4,0.2518497372948265,0.004231631300452106,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,24.804875499343787,43.63955789653345,IT
encode_5,0.2585115708786108,0.004114668334912853,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,30.003748229399317,47.07083575572173,IT
encode_6,0.2525881550979068,0.004540055706827295,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,35.54907491681423,49.80381899278779,IT
encode_7,0.23682180642715098,0.005499369759844363,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,43.262859698660456,42.156729809304046,IT
encode_8,0.21796290587008882,0.0047784300653469294,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,41.94152573217687,33.8992954669629,IT
encode_9,0.21170744190094784,0.0045807756056448,resnet18-ae-1000components,dicarlo.MajajHong2015.IT.public-pls,62.26804594789959,83.94592303074742,IT
encode_3,0.3199507907170962,0.0039343645903134475,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,18.838997281470597,14.657768505684519,IT
encode_5,0.26828357579010703,0.004525348328299679,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,19.753353092634956,13.149704406906919,IT
encode_7,0.22461724330608443,0.006169231869932407,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,17.78225860972205,8.572591345041944,IT
encode_9,0.17957011231994613,0.005564004830197343,resnet18-ae-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,25.446256009342125,24.650793617653914,IT
encode_1,0.2245943460314723,0.0038038160309999806,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,16.404558157485074,75.24962635343476,IT
encode_1.conv,0.1971180805645655,0.004364240305238605,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,19.588064276122292,290.7572905216086,IT
encode_2,0.28460609354543365,0.0030367894478258756,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,20.765005286072995,270.7773254856769,IT
encode_3,0.30635712866477893,0.002689022589015816,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,17.268225957615908,224.7896254073912,IT
encode_4,0.325302227052857,0.00589557289254628,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,20.482725671267445,176.35589862976306,IT
encode_5,0.3586173549822081,0.0028857993516188184,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,24.852193699228465,82.60374219992657,IT
encode_6,0.37811081660101115,0.004722573927851017,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,37.46052874953362,138.49029416863033,IT
encode_7,0.3504042129133695,0.004891236800556109,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,42.685011017986355,167.62342022519124,IT
encode_8,0.3251869633137983,0.004102512354801352,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,10.27127034012462,7.4813382511725255,IT
encode_9,0.2808746937673856,0.0031478195095437944,resnet18-cpc-1000components,dicarlo.MajajHong2015.IT.public-pls,2.1516166028033386,1.7377031641892018,IT
encode_3,0.3399803546489526,0.003709937842292399,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,27.316230781395983,18.71966694707558,IT
encode_5,0.3793804217058702,0.0037172614138495127,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,63.617728948026816,31.493382648490073,IT
encode_7,0.305566578224582,0.0044478654556568496,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,37.20516016870843,48.15491878257849,IT
encode_9,0.2688586171661229,0.004802075591702742,resnet18-cpc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,1.5363155164844258,1.2844446434222099,IT
encode_1,0.22602699395154624,0.004201163154630332,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,17.647725199043467,61.298086322963854,IT
encode_1.conv,0.21086299059318947,0.004340256437705954,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,19.821121839881673,219.04179192589476,IT
encode_2,0.2826824694915353,0.00376789967363262,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,29.133478981258165,251.07971206141698,IT
encode_3,0.2977743717863879,0.002098223569741212,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,33.84526165981841,380.69995413054227,IT
encode_4,0.33037951934726423,0.0028889671966683852,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,42.42169793474307,455.4090071495477,IT
encode_5,0.38555528385573473,0.003939906313233533,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,55.238140209486424,473.4736182023992,IT
encode_6,0.3750380336056231,0.004787511259779458,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,46.42885113366633,286.7022518978024,IT
encode_7,0.4298403360006114,0.004800936421835529,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,27.217185633000906,142.7110586286491,IT
encode_8,0.3172480369369252,0.005905191968260868,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,26.83127526406252,44.66078979718826,IT
encode_9,0.2983661160179,0.004459310407300996,resnet18-color-1000components,dicarlo.MajajHong2015.IT.public-pls,32.526105145508,47.52870916822214,IT
encode_3,0.37628673054210804,0.0034647114133852727,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,23.197875227986785,16.615570969542535,IT
encode_5,0.42410029657134257,0.0045612624094660305,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,89.21420758460451,87.02656128311186,IT
encode_7,0.41869106150898794,0.004510236038813037,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,105.55246189653067,44.26727228567773,IT
encode_9,0.2995535350038502,0.003760146191118811,resnet18-color-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,20.880361896498993,25.195234581408897,IT
encode_1,0.22004255841958384,0.004193311643794387,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,18.897135623867648,109.36834834278908,IT
encode_1.conv,0.17760158563605438,0.003374551106664173,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,16.875786164325152,229.6537937375893,IT
encode_2,0.22998154094481216,0.003690349516105025,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,18.687039210080535,241.071677642991,IT
encode_3,0.23969773307399708,0.003371602421011657,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,17.362463436176373,302.1750314544837,IT
encode_4,0.29271229969841517,0.002969274692024862,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,27.797600224828596,307.7322784559674,IT
encode_5,0.32646869473562556,0.0029474340589506465,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,28.503375954302868,334.0072422877179,IT
encode_6,0.36844715066062833,0.0026715319682620773,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,41.21430961500281,208.9320169334805,IT
encode_7,0.3971932880473065,0.003336603810621438,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,40.962646281546746,244.39873777644272,IT
encode_8,0.40326104151517583,0.002692037561060667,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,32.61988387532379,98.02895882962265,IT
encode_9,0.3974323920594789,0.0019149134314355846,resnet18-rp-1000components,dicarlo.MajajHong2015.IT.public-pls,29.226707217238822,85.33308128877756,IT
encode_3,0.3138837132534362,0.0036278410944992805,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,17.949775915392987,16.844734377940828,IT
encode_5,0.34265023434683123,0.004469668579191923,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,55.301642145068335,55.269267297227366,IT
encode_7,0.347136259705303,0.0031338384259781337,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,88.51094974098635,70.94600285103287,IT
encode_9,0.3984858167968067,0.0028877489561733123,resnet18-rp-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,37.035209783461355,39.20426425248633,IT
encode_1,0.21484169627014435,0.0048166263543125655,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,15.01380787761073,33.02832994154075,IT
encode_1.conv,0.09062545066219464,0.003796812179976428,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,11.084050658597759,26.462377947425992,IT
encode_2,0.24968128561517997,0.0030588025337429233,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,26.793859131177523,157.22201199997932,IT
encode_3,0.2538793551918529,0.004181820417700402,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,34.659658874754676,409.02978729155285,IT
encode_4,0.27510448832522894,0.003259250478519583,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,62.39208133632988,579.9050012060395,IT
encode_5,0.32935423327306224,0.004417863136260344,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,44.794442510942936,594.9087999947268,IT
encode_6,0.3601772517406736,0.004474518327107338,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,34.74995876663731,419.03877943324864,IT
encode_7,0.3569719114317643,0.0035148573577810345,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,30.608836050619214,467.2771034302559,IT
encode_8,0.27363473774644304,0.003470461087700215,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,18.923394954345667,285.51753901854465,IT
encode_9,0.270280842926268,0.0031801144952250133,resnet18-depth-1000components,dicarlo.MajajHong2015.IT.public-pls,17.616716291928718,264.6338453119538,IT
encode_3,0.3636542199603422,0.004348928121639604,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,28.78762855863955,22.323364457576773,IT
encode_5,0.35917313686108276,0.005145400081278034,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,77.42412273376951,68.52536781085438,IT
encode_7,0.35853879310131964,0.0032899899286697913,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,94.26312599327836,98.34421680986134,IT
encode_9,0.27235285006581555,0.0037503629163609577,resnet18-depth-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,33.25626591104032,122.08193681317401,IT
encode_1,0.2110332082931533,0.0041976568070730465,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,12.986020909460446,36.30014911301305,IT
encode_2,0.3006611368257199,0.0033586140985320495,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,16.03150098956471,187.04613350623086,IT
encode_3,0.303737720239392,0.0035509991136818096,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,23.70246436174258,455.95286137046094,IT
encode_4,0.3358071597063429,0.003824616028749607,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,57.035097562661555,588.3455846039001,IT
encode_5,0.34564136134417045,0.003243593968556277,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,52.90822197258064,598.8525468859698,IT
encode_6,0.4605303136474163,0.004015952946366228,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,49.426859541813705,325.97167842208177,IT
encode_7,0.48575858196448224,0.0035134606930574447,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,48.437854097682326,291.9641502224902,IT
encode_8,0.5355894344065264,0.003953114835934604,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,50.19824643824808,219.40756765826475,IT
encode_9,0.5413108540470324,0.0027134157515061757,resnet18-simclr-1000components,dicarlo.MajajHong2015.IT.public-pls,39.41372045277228,239.6122762606354,IT
encode_3,0.35548845227196213,0.003490095863552339,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,30.163430570872514,22.400160713371285,IT
encode_5,0.3738718333339715,0.004803726961567718,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,71.65265497843053,51.937854752454335,IT
encode_7,0.4806389595256201,0.004935452473460783,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,77.59667052505166,69.21163805949905,IT
encode_9,0.5218902248490497,0.0034080824267694763,resnet18-simclr-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,40.25757274774506,79.47379464229803,IT
layer1.0.relu,0.2678878054771103,0.003607173530095098,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,54.80568320942432,441.1618858801296,IT
layer1.1.relu,0.2750481368300373,0.003649580726526489,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,56.51895377117659,543.5727155926094,IT
layer2.0.relu,0.3407525123547609,0.003778948254750544,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,57.14142931854085,441.0188221812854,IT
layer2.1.relu,0.38246186868071874,0.0037048434526537927,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,69.05359163500333,479.7574142711316,IT
layer3.0.relu,0.4690365329153028,0.002798666337813381,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,49.30368008749045,244.37194707028445,IT
layer3.1.relu,0.4894134840163243,0.003441032712002353,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,45.82069701387711,95.9114113773518,IT
layer4.0.relu,0.4962650950705205,0.00396888491260152,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,45.56177488758675,44.15163714109454,IT
layer4.1.relu,0.4593928438985841,0.00345146498003384,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,48.53772874043822,507.2620781250756,IT
maxpool,0.2312216730132834,0.003952640446171479,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,11.511008598849376,59.749077328200485,IT
relu,0.20849802404864262,0.004743866472255049,resnet18-deepcluster-1000components,dicarlo.MajajHong2015.IT.public-pls,29.174646523556646,398.40280927087275,IT
layer1.1.relu,0.34709443265632295,0.0031146566174251994,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,24.642513813869257,21.868170289304036,IT
layer2.1.relu,0.42249716687787314,0.003124900456774601,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,91.26488728274646,65.93630184089452,IT
layer3.1.relu,0.4687369821952722,0.003230041909842548,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,89.20259001667586,3.905775525679766,IT
layer4.1.relu,0.4581780220073365,0.0031581850194350846,resnet18-deepcluster-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,65.3451118815441,258.86559108848274,IT
layer1.0.relu,0.3019807804159766,0.0027304827035237555,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,20.329039677391652,301.8381857339462,IT
layer1.1.relu,0.28631985274500765,0.0033281160463002283,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,27.38412867168456,530.9538043697993,IT
layer2.0.relu,0.34174731661255875,0.0030696071314835504,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,29.741611983013602,347.6800178206929,IT
layer2.1.relu,0.3673313898623991,0.00239052184402889,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,44.12918991001373,508.97528523727794,IT
layer3.0.relu,0.4573364110533302,0.004168993205057243,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,54.50487831597494,302.09893994736143,IT
layer3.1.relu,0.47339605177137345,0.004052825383384806,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,49.06529228421726,227.60181445936985,IT
layer4.0.relu,0.46709579535052775,0.003976484896446953,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,27.777883075362602,113.41927096104116,IT
layer4.1.relu,0.4567164200905337,0.0033265952438663636,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,29.94933220209394,182.07863536414104,IT
maxpool,0.23910210363435688,0.004768025545729276,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,14.796056781014276,45.05246971559927,IT
relu,0.1510801905898733,0.005709750408330654,resnet18-cmc-1000components,dicarlo.MajajHong2015.IT.public-pls,7.82658346549947,38.041532440081326,IT
layer1.1.relu,0.3785464354636268,0.0038256365445613304,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,43.65211070049035,24.605693493942866,IT
layer2.1.relu,0.40583960713395234,0.0037962134812938187,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,98.06605648458712,71.62714277715139,IT
layer3.1.relu,0.45080165422538815,0.004173916705776128,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,99.867498342383,36.66194700109613,IT
layer4.1.relu,0.4554800779005934,0.004026375114438811,resnet18-cmc-pool-1000components,dicarlo.MajajHong2015.IT.public-pls,30.464680611710627,73.79407754805352,IT
encode_1,0.4527809579290946,0.006156014950022255,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,18.064687399164562,89.97359217845607,V4
encode_1.conv,0.2719122535992609,0.006052829674808672,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,10.904449143886053,100.2374844587045,V4
encode_2,0.47178434428668387,0.0052928328402340585,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,24.531935002152895,276.181491240111,V4
encode_3,0.4224759606084889,0.0049406084705625125,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,44.643707289236325,623.8813004925357,V4
encode_4,0.4718270654294051,0.006638514374928323,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,51.701035956848,525.4846251732583,V4
encode_5,0.47128901241065535,0.007081975438549612,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,75.85653414397834,676.2756978212252,V4
encode_6,0.4871646957766786,0.004989459562405387,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,66.62226863073352,359.13919457947935,V4
encode_7,0.4551533229411541,0.006904960133269784,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,59.454407384286576,439.2157757851501,V4
encode_8,0.3913937809989,0.005123217568866219,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,60.12960674644942,427.5878502889277,V4
encode_9,0.29589706610810773,0.004830532101059159,resnet18-supervised-1000components,dicarlo.MajajHong2015.V4.public-pls,44.78600237621766,313.8762749108132,V4
encode_3,0.3317382674419784,0.006689402635291362,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-pls,22.524721754170734,22.632205016444864,V4
encode_5,0.2323480571126075,0.005963739238451942,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-pls,80.863369591011,61.26193023366035,V4
encode_7,0.32770615413130033,0.005482589144197208,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-pls,122.84291829187379,91.76927113928039,V4
encode_9,0.2705418755597613,0.0053784515631018215,resnet18-supervised-pool-1000components,dicarlo.MajajHong2015.V4.public-pls,47.379770179924606,155.8459847659157,V4
encode_1,0.44026827357433806,0.005700351030091257,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,15.629796407496077,57.01257891167812,V4
encode_1.conv,0.24121951910570533,0.0065180804448515435,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,8.888408951335759,52.489866273237894,V4
encode_2,0.4702908060511279,0.005969643525605937,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,16.242131137336656,216.9292577130078,V4
encode_3,0.43092096877141867,0.00504409637125513,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,45.002326950180695,627.9908497171853,V4
encode_4,0.48641225793546605,0.004298660023573663,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,48.755410326187096,454.6930603965079,V4
encode_5,0.49524703600780234,0.005268183915337517,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,52.962814571194905,560.4546395422608,V4
encode_6,0.49744803413856975,0.005001674941328306,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,43.07809806383003,241.50848101711287,V4
encode_7,0.4706075446429134,0.00533916053277256,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,25.902364767907542,54.92261013825796,V4
encode_8,0.4588547744027247,0.005402026184367633,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,8.275935838597222,16.04707199557393,V4
encode_9,0.4529286983670807,0.00524837413260868,resnet18-la-1000components,dicarlo.MajajHong2015.V4.public-pls,45.72388266620264,290.50594356437296,V4
