ID,inter-ID,intra-ID,intra-ID (std),layer,architecture,task,kind,source
15.101755703814455,4.394820438529315,7.629200625870644,3.369044047946415,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
19.19442228245266,7.436571533891952,15.93366321830658,4.938166262949418,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
17.017694241421882,6.888947271901931,15.859913798140466,4.269831248018361,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
18.73759966791093,6.8231805694361825,17.312875699756994,5.179076855456995,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
18.313647340626726,6.304464590425793,17.53998173000711,5.554853491456431,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
18.480356168898425,6.073429700615525,17.244990332497164,5.394949271864133,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
18.08455768868321,5.696782406929924,16.968071432645914,5.09619470522303,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
16.379281018434476,5.2633898479127055,19.69867236942766,6.494713102973077,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
16.21329400728733,4.851102354147387,19.74312030224736,6.6170961765597625,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
15.79161683908493,4.711300303015452,20.093685745801768,6.967671464226847,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
15.269039823257003,4.389348393666826,20.3003478971356,7.156670211062782,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
15.219788363452986,4.318843546155005,20.97643996827713,7.11531732182084,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
15.059923309282032,4.394285371100748,21.163056841936932,7.753353602590978,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
14.651369564258548,4.261455810168358,21.98105569353176,8.592896723006632,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
13.793829009261126,6.924509464693455,20.551409787084687,8.84895673705016,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
12.56969594990947,7.410507246473633,18.713390698558776,9.266590792429403,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
11.04993780791362,7.989469006447726,17.39905408842018,9.485275647947008,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
19.496942771067577,7.562234995776485,15.728147498339434,4.6364762188528195,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
17.85747772353165,7.876810074711225,15.095601441604174,4.679896198837351,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
18.6446853628457,7.985811111777217,16.246856090009366,5.048726669064169,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16.463668949689445,8.219344558876744,15.2297073200429,4.170430572449455,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16.646509202906497,7.720800873092365,15.633652340003215,4.212574016503298,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
17.18395185229117,7.049364775879297,15.235449057817757,4.405098930456211,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
15.845488835847602,6.754601502609205,16.46238062829155,4.685776418163755,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
15.593659734694054,5.486210363057781,17.104447652754803,5.278684025676808,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14.97089776579142,5.4527107974400915,17.10285911935971,5.35054990585102,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14.9649287074991,5.66421716049739,17.196857518084386,5.039705948334645,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
15.310521802686587,5.775624371316039,17.83774744422866,5.252797428350883,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14.89815210834903,5.911628013199729,18.20104352643659,5.3518165151357495,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14.553846092163651,6.011721729404329,18.54972640844184,5.416934699136856,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
13.056753286370132,7.33990339143769,17.78744090639429,6.034371257587099,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
12.143505864873408,7.973029441335016,17.33164614497952,5.772054818863699,layer4.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
12.355017852223664,8.043791779087078,17.592680302026654,5.809123786742532,layer4.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
