layer,score,score_error,architecture,task,kind,source
encode_6,0.1973062214305218,0.0023739711007936502,ResNet18,Relative Position,Self-Supervised,VVS
encode_7,0.2031020567469554,0.002863097120212601,ResNet18,Relative Position,Self-Supervised,VVS
encode_8,0.20688924198790626,0.0034073443376938456,ResNet18,Relative Position,Self-Supervised,VVS
encode_9,0.23111476368391726,0.0028634007638087106,ResNet18,Relative Position,Self-Supervised,VVS
encode_2,0.15620761393882865,0.0037202070223052853,ResNet18,Depth Prediction,Supervised,VVS
encode_3,0.19571106683783931,0.003001666034443806,ResNet18,Depth Prediction,Supervised,VVS
encode_4,0.22139002424839246,0.004150755501205332,ResNet18,Depth Prediction,Supervised,VVS
encode_5,0.21502887628712986,0.003704097748851669,ResNet18,Depth Prediction,Supervised,VVS
encode_6,0.2104598214492885,0.002143029313296439,ResNet18,Depth Prediction,Supervised,VVS
encode_7,0.2048192246461928,0.002590793023468354,ResNet18,Depth Prediction,Supervised,VVS
encode_8,0.11535936878018417,0.025782095113064597,ResNet18,Depth Prediction,Supervised,VVS
encode_9,0.13889458365724802,0.0035544644298230498,ResNet18,Depth Prediction,Supervised,VVS
encode_2,0.14221285050336707,0.0025208648824367563,ResNet18,SimCLR,Self-Supervised,VVS
encode_3,0.1504617173435951,0.003451227372940933,ResNet18,SimCLR,Self-Supervised,VVS
encode_4,0.2102330892879135,0.004222613404252615,ResNet18,SimCLR,Self-Supervised,VVS
encode_5,0.2202412190059743,0.004628485561781482,ResNet18,SimCLR,Self-Supervised,VVS
encode_6,0.30727612934634413,0.004599229986734668,ResNet18,SimCLR,Self-Supervised,VVS
encode_7,0.36482723833669645,0.002917370140469099,ResNet18,SimCLR,Self-Supervised,VVS
encode_8,0.42738275313227053,0.0036707326662577533,ResNet18,SimCLR,Self-Supervised,VVS
encode_9,0.4229717092694705,0.0038876195012968176,ResNet18,SimCLR,Self-Supervised,VVS
layer1.0.relu,0.13322646262410406,0.004680059314701322,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.1.relu,0.14880735896690395,0.006093165905007855,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.0.relu,0.16163086588281356,0.04438525959616443,ResNet18,Deep Cluster,Self-Supervised,VVS
layer2.1.relu,0.25235798277701904,0.002993201951915628,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.0.relu,0.31900952918229886,0.0023228756167171876,ResNet18,Deep Cluster,Self-Supervised,VVS
layer3.1.relu,0.3406756523397689,0.002591251354862812,ResNet18,Deep Cluster,Self-Supervised,VVS
