num_pcs,scores,ambient_dim,layer,architecture,task,kind,source
955,0.1794962415155075,1000,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018129918953484304,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
2,0.03702952358351986,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
3,0.04147883803240836,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
4,0.04674820093782458,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.05195704159410227,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
9,0.0762334586641583,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
14,0.10379125556697186,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.11456727686841948,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
30,0.12718686835929613,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
45,0.1377586795706626,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
66,0.14181982155406583,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
97,0.1506745548003539,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
142,0.15753079499137318,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
207,0.16289926098300472,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
304,0.166394654324392,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
445,0.173156489627174,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
652,0.1803798702487702,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
955,0.17873233976045722,1000,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.003550986718967687,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
2,0.01103174146100695,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
3,0.018639442806331227,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
4,0.02003639733480262,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.03685801672204319,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
9,0.04982603632416072,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
14,0.06378287371960693,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.07383292134603381,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
30,0.08558858315669012,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
45,0.09402316881613637,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
66,0.10774630285644725,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
97,0.11856872692635644,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
142,0.12859112139767276,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
207,0.13544296481095094,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
304,0.142932223334592,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
445,0.14873661880378258,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
652,0.1525642173503029,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
955,0.15385783472525869,1000,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.0002717706010505528,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
2,0.0012866624251134822,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
3,0.011617352377281176,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
4,0.014607139138792927,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.024291734808267965,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
9,0.041386939079596174,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
14,0.060062420497251474,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.06804112744492508,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
30,0.07884188311100117,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
45,0.09036293264650294,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
66,0.10470330956594272,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
97,0.11536221705180302,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
142,0.12399039379785648,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
207,0.12979540867533745,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
304,0.13642254005938487,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
445,0.14381863468219383,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
652,0.1480086568289938,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
955,0.14608672656881133,1000,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.0002051039327046201,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
2,0.0011317768114963971,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
3,0.010231865679044813,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
4,0.010296029597088387,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.0169641607082695,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
9,0.031740361260327254,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
14,0.05567536588751149,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.06318071051085956,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
30,0.0782135535863928,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
45,0.08665736576981768,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
66,0.09703209850838118,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
97,0.10897333324320259,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
142,0.11610466277888644,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
207,0.1270379774167059,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
304,0.13485650494818055,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
445,0.13842869470183447,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
652,0.14347952393315402,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
955,0.14631601119483517,1000,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.02232204865480303,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.03464721108258208,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.038389795542035345,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.052126277474730864,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.06607956313989431,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.08968496316693747,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11007280004830972,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11766253443584902,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12995502222401015,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.14093999500033788,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.1485035888775369,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15440526145190833,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.15563435906756745,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.16152686156800672,256,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.020892791200388217,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.034637040130868005,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.049973331133904154,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.062419625053835574,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.07545770270377293,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.09494250325093759,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11404366026698798,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11981049936416316,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.13329964827835025,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.14314247656706638,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14699953224934562,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15438389139550954,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.1637343677046592,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.16912449506994118,256,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.01802738057480033,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.03238662908796225,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.04967171132309384,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.05693013377291938,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.07941247771105914,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.09496411265753044,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11260289285829089,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12292280537807157,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12950345702307792,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.1404788807068361,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14492890135341951,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15818956195720935,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.16305561878659364,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.1649033196309358,256,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.015935396993043496,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.02474206802275295,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.044710660536789404,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.05248586240386301,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.06845241930578014,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.0985800476648733,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11501372270738724,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12662973147290404,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.13711283141252423,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.14606204723015842,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.15612411241712926,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.16501533249447167,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.17127884624982412,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.17996085650508362,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.18630784761068178,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.18944403674444268,512,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.015763703854933888,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.02264113776845051,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.042960440594002405,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.049828816140223706,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.0629169615697421,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.10163536461762952,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11328449082477264,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12853481338041065,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.1388521675339045,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.1462790569085829,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.15923808595106095,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.1693077108847069,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.17614891498179805,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.18334080869374075,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.19219668746570168,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.20136156722799592,512,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.014719249301961711,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.02360655245444361,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.04099847597363232,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.04811132543205768,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.059834483679933985,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.09827900647160712,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.11307519228247821,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12483801238576053,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.13882690404900686,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.14930715898233185,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.16420885844182598,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.17195315597657196,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.18394520234825337,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.19138411615502404,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.1939511764436598,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.19757103941199278,512,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.014473929282354697,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.028868660284582508,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.04019639702380639,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.05083084427507139,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.05987916290788132,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.09084268178421477,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.10408112978522481,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12088326807360152,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.1274814889357396,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.1364798981077846,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.1414600343661527,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15101100930329608,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.16042743555461886,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.1659841985553688,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.16932349536384234,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.16983089128459805,512,layer2.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012729822229756818,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.028402648835912418,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.03573875345385008,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.05101400118126806,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.05951206167555273,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.08541233064593473,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.10348989448140823,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11451321384540294,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12487879269029778,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.1388304209578085,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14761761295837025,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.1559653158235704,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.16520263421714215,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.17353202594903022,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.1826208608651441,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.18827831852988014,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
652,0.1901623846934387,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
955,0.19549232120524437,1000,layer3.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012648795329303292,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.0276536940504881,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.034152222839089655,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.04002234458512354,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.05984855367344695,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.0806733780232916,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.09727261021282087,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11081968862414625,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12090820885355127,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.13393357167615613,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14971806467592613,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15895189716679775,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.1669364531372408,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.17255811077580557,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.17775100581286293,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.18539708928304507,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
652,0.19024988119348465,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
955,0.19168318079901825,1000,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012744024297803499,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.027308632892327933,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.03352026376218778,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.03779999306652043,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.06658207659114404,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.08217862947711965,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.09594366796553075,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11024667161092182,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.1207625182305324,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.13422235032824775,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.1463633341831354,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15220926773581434,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.1627365347276334,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.17372379986745834,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.17846627739520418,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.17990583920698242,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
652,0.1791095280269834,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
955,0.17865412682090304,1000,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012446262979492372,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.026800449868552238,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.032236921367250114,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.03741705573540888,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.0645645245212597,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.07950478876770786,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.09424321671281691,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11587167730132461,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12542270326765637,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.13683520477478586,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14584562254554645,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.15695666668935654,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.16312584836158675,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.17266164323214045,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.17913975018650152,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.1827805533086888,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
652,0.18212385796213226,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
955,0.18224463072343045,1000,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012445620041670078,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.026396446511900665,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.03218969928305243,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.03700928871194309,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.061228565006604674,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
9,0.07423041637140977,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
14,0.09153471606600846,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11039188223627953,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
30,0.12178973126292027,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
45,0.13416018878349742,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
66,0.14255029989429419,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
97,0.153957366590011,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
142,0.16039301792877483,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
207,0.16756816511634368,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
304,0.17365594264817583,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
445,0.17681675341284503,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
652,0.17726014052674324,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
955,0.17548953119962007,1000,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.012263552825470597,1000,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
2,0.02579739305776317,1000,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
3,0.031462034766150775,1000,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
4,0.03651781490529233,1000,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
