accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.0796,0.2356,0.18072225259793848,-21.756889912802247,20,6,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.1008,0.2792,0.20676994582998037,-17.47971721976025,50,6,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0512,0.1704,0.13331083653678022,-8.673454981372991,1,7,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.074,0.2316,0.17114727688959872,-10.31658154258293,5,7,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0764,0.2464,0.18257172466857127,-19.889157058090834,20,7,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.092,0.2816,0.20119402798180155,-17.777012995460687,50,7,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.046,0.1784,0.13343955235472796,-8.281711838293717,1,8,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.066,0.22,0.16338243510347064,-10.60297162395428,5,8,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0836,0.2476,0.18435155700462408,-19.533787380778215,20,8,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0928,0.2832,0.20275320670612984,-16.953079885605465,50,8,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0512,0.1644,0.13500191642488932,-9.119149590354182,1,9,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0644,0.2228,0.1631590680789985,-10.2252503163652,5,9,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0804,0.2452,0.1816523735056524,-19.85662422896257,20,9,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0948,0.278,0.20215350161721216,-18.091054171226034,50,9,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
0.0876,0.2376,0.18515212988162266,-4.067546683889898,1,0,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1464,0.3936,0.2766204721871726,-4.039213522816635,5,0,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2076,0.48,0.3439659036523954,-4.732349611792351,20,0,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2436,0.5396,0.3898665430753068,-6.070799208581519,50,0,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0852,0.272,0.19354572822169347,-3.9285175148313733,1,1,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.152,0.3804,0.2764815116442717,-4.1017495288484,5,1,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2048,0.4836,0.3439220744682191,-4.775895745602497,20,1,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.246,0.5328,0.3887444763286128,-6.194997271940237,50,1,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.106,0.2852,0.21240611314222402,-3.9346613313983676,1,2,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1636,0.406,0.2906441947859021,-4.002231479709382,5,2,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2136,0.4856,0.3517852912556884,-4.811631469369524,20,2,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2508,0.5456,0.392362341794023,-6.224707089021709,50,2,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0812,0.2692,0.1898458359274127,-3.9273950835960947,1,3,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1716,0.4104,0.2968863613683756,-3.9275776846626775,5,3,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2188,0.4928,0.35393321745423106,-4.6503989948212805,20,3,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2416,0.5492,0.389804515180975,-6.038779178481123,50,3,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.07,0.242,0.17446260126871377,-4.150747145725025,1,4,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1588,0.4088,0.28661301900340375,-3.919489909800259,5,4,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.214,0.4912,0.35001228884835295,-4.837181692309868,20,4,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2392,0.5372,0.3811632978613224,-6.316886701543719,50,4,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0928,0.2616,0.19301723548360186,-3.9850912888237433,1,5,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1484,0.406,0.2799499244533508,-3.98545190146729,5,5,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2116,0.4988,0.3521253577873166,-4.7660965113003195,20,5,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2484,0.5536,0.3946265020023768,-6.086096121166132,50,5,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.068,0.2516,0.1780803369289287,-4.006980187455144,1,6,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1568,0.3928,0.2799156464738064,-4.039256406800755,5,6,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2132,0.5148,0.35701399080610824,-4.706374670249235,20,6,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2408,0.5584,0.3876010685121747,-6.142851798918145,50,6,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0904,0.2732,0.19620025779059114,-3.9831276705299716,1,7,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1692,0.4096,0.2974244399750705,-4.001162183059069,5,7,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2136,0.5032,0.354986505819592,-4.798592398704276,20,7,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2356,0.5436,0.3843502972441409,-6.211239252116309,50,7,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0884,0.2776,0.19675248899297063,-3.9489491425450063,1,8,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1516,0.4016,0.28019281686597136,-3.9335874560058204,5,8,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2096,0.4864,0.3492350559096359,-4.712635176700761,20,8,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2384,0.5452,0.385192282862291,-6.213712391410032,50,8,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0724,0.2328,0.1727034534106663,-4.121101789378197,1,9,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1488,0.3928,0.2777335013685392,-3.999337626873798,5,9,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2168,0.4788,0.3488802026656058,-4.742385020491784,20,9,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2404,0.5376,0.3836666373544427,-6.045687306416441,50,9,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0836,0.2288,0.17775522788182738,-4.095944993315464,1,0,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1544,0.3664,0.2721559419463575,-4.0764883413573285,5,0,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2012,0.478,0.34080632367619246,-4.675630402621276,20,0,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.234,0.5404,0.3804918619289973,-6.259805225502408,50,0,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.098,0.2524,0.19473201426835038,-3.944139351304832,1,1,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.148,0.3668,0.2682875064114926,-4.174863648032652,5,1,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2092,0.468,0.34197146083612534,-4.865571538295951,20,1,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2368,0.5292,0.3779497049782926,-6.3831537026945115,50,1,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1032,0.2752,0.20555728194323164,-3.982283770516109,1,2,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1616,0.4016,0.2872998550739231,-4.027455572384912,5,2,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2056,0.4888,0.3452935309841239,-4.875408869489908,20,2,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2404,0.5468,0.38535416892365787,-6.4496130692270235,50,2,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0896,0.268,0.1938062801650917,-3.896673879535975,1,3,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.158,0.3996,0.28406928371030843,-3.9477007390702696,5,3,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2152,0.4872,0.3539933826844906,-4.672961974405888,20,3,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2392,0.5492,0.3839990783819701,-6.178608645473811,50,3,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.07,0.2452,0.1753412671246315,-4.121295442693983,1,4,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1468,0.4024,0.2777659728768903,-3.9783451990872463,5,4,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2172,0.4828,0.34701335236774483,-4.826733955564768,20,4,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.234,0.5332,0.37902507813530995,-6.354714311550895,50,4,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.086,0.2444,0.1826309307759679,-4.020750837661484,1,5,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1488,0.3792,0.2726922051592414,-4.039075692053123,5,5,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2052,0.4856,0.3430922857429556,-4.817679946964288,20,5,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2388,0.5444,0.3858339689609773,-6.213009414617643,50,5,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0752,0.2476,0.17991535281672388,-3.989390575070219,1,6,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1504,0.3748,0.27239564652084364,-4.10900936496057,5,6,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2056,0.4908,0.34948896506081273,-4.738212669934481,20,6,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2276,0.538,0.37735912177587805,-6.3089597243772735,50,6,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0956,0.262,0.19654410267604783,-3.985809101976559,1,7,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1624,0.422,0.2911123702930267,-4.009961511686536,5,7,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2108,0.4864,0.35016497902832183,-4.773609617913226,20,7,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.234,0.5468,0.3816960365475549,-6.145622986428971,50,7,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0944,0.2772,0.19923629145982874,-3.9290379108061257,1,8,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1492,0.3916,0.27751313366704095,-3.940306073052141,5,8,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.22,0.4968,0.3549814084234079,-4.695890465912072,20,8,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2352,0.5384,0.3803086818411699,-6.292368328209846,50,8,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0748,0.2188,0.16977815854688916,-4.123974945854963,1,9,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.146,0.392,0.2748837454953856,-4.022204280436668,5,9,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2092,0.4788,0.3465965850166298,-4.723886841302146,20,9,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.25,0.5416,0.39081870439715993,-6.18441218209068,50,9,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.088,0.2436,0.18538243207818558,-3.9842461244381133,1,0,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1484,0.386,0.27674260320457267,-3.8300455514808176,5,0,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.204,0.4848,0.3448353687215737,-4.36569011541554,20,0,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2492,0.538,0.3880266403733287,-5.710597767896282,50,0,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.094,0.25,0.19215382406004008,-3.884974958999493,1,1,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.142,0.3708,0.26730270097803926,-3.9466235800338776,5,1,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2052,0.478,0.34308059312089023,-4.441466600983503,20,1,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2388,0.538,0.383391114158597,-5.863147776951938,50,1,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0956,0.266,0.1999501092987295,-3.892083830284247,1,2,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1712,0.4152,0.29767853757327006,-3.778296978921858,5,2,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1932,0.4784,0.3383765616847405,-4.523818461392786,20,2,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2428,0.5572,0.3914907315996661,-5.626188367882454,50,2,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0944,0.282,0.20263644746894108,-3.780180261051849,1,3,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1636,0.408,0.2920008351292201,-3.7671537754488367,5,3,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2184,0.4932,0.35363959884552065,-4.3814302127466,20,3,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2404,0.542,0.3844084697162749,-5.621560879099726,50,3,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.072,0.2512,0.17907323141851375,-3.992464344630362,1,4,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1552,0.3992,0.28237386481638643,-3.854289036979338,5,4,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.202,0.496,0.34481781108029746,-4.366347937069022,20,4,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2416,0.5372,0.3853102465622297,-5.786348731963267,50,4,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0872,0.2504,0.1851856111902155,-3.929635627036963,1,5,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1408,0.3928,0.2696014279088085,-3.86349604136771,5,5,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2084,0.4948,0.35132208940825627,-4.34876957924369,20,5,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2508,0.5512,0.3921977327169951,-5.750369829183719,50,5,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0732,0.2436,0.1773414624289549,-3.9585490140369854,1,6,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1428,0.378,0.2684488639345474,-3.982444964430327,5,6,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2084,0.508,0.3531054675432051,-4.390898450232021,20,6,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2448,0.5496,0.38935726087781763,-5.661419428915208,50,6,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0908,0.2516,0.18977148686543732,-3.9032046382913226,1,7,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1516,0.388,0.2796628556808291,-3.909849535758976,5,7,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2144,0.4904,0.3531331639539828,-4.402111634546832,20,7,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.24,0.5412,0.3864668679163024,-5.619124866320819,50,7,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0816,0.2508,0.18403663956191488,-3.93562328418271,1,8,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1488,0.394,0.276321773844892,-3.8317606738514223,5,8,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2148,0.4912,0.35127255786041267,-4.364756828151977,20,8,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.238,0.5472,0.38465435832791517,-5.92895857147305,50,8,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.074,0.2212,0.16957845590508352,-4.02131063314835,1,9,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1488,0.3812,0.27390365540746187,-3.8784706608584427,5,9,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2124,0.4888,0.35110645676035784,-4.335318627702751,20,9,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2512,0.5472,0.39308806642638444,-5.621290995426853,50,9,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.074,0.2132,0.16398589400260305,-4.37648035352014,1,0,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1544,0.3748,0.27273307163720295,-4.172749971810001,5,0,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2012,0.468,0.3364968988937093,-4.687671089078592,20,0,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2304,0.542,0.3797700731219049,-5.947059750851862,50,0,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0804,0.2204,0.17324327146459056,-4.204653872273854,1,1,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1336,0.3532,0.2538203576053901,-4.234704074844491,5,1,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2036,0.4608,0.33539308942687096,-4.714573146061126,20,1,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2424,0.5396,0.38618986690228846,-6.160242359460157,50,1,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0832,0.258,0.18717202183841866,-4.219955841267827,1,2,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1508,0.3916,0.2780534521112481,-4.100207734848639,5,2,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1956,0.4744,0.33573127969925515,-4.815292151321959,20,2,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2428,0.5488,0.38989234034812315,-5.896110584262227,50,2,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0892,0.2668,0.19508099999140963,-4.01618449171264,1,3,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1556,0.3944,0.28097718237494684,-4.080374900078531,5,3,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2144,0.4896,0.34992851627099014,-4.5429431523602295,20,3,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2352,0.548,0.3829323971033151,-5.920222948374697,50,3,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0712,0.2428,0.17328951896907452,-4.210713058541433,1,4,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.152,0.3864,0.27511538189667273,-4.150261890223766,5,4,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2084,0.4884,0.3463766969196258,-4.687161505388081,20,4,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2412,0.5468,0.38624330215047387,-6.133619640950899,50,4,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0816,0.2424,0.17788156566209573,-4.185018729979693,1,5,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1464,0.3704,0.26519828999054995,-4.212647458208236,5,5,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.208,0.4744,0.34286830935675483,-4.601312695506791,20,5,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2436,0.538,0.38667237512883207,-5.937170452128613,50,5,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0732,0.2328,0.17112310817555587,-4.241080340298194,1,6,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1512,0.3692,0.2699209392496905,-4.336822756748441,5,6,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2056,0.4928,0.3455409480798761,-4.619640054319236,20,6,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2308,0.5452,0.382399784721378,-5.868915453916037,50,6,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0864,0.2504,0.1845311292506354,-4.165207385073781,1,7,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1476,0.3784,0.2734828930504117,-4.167046964986521,5,7,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2044,0.4932,0.3439137654887959,-4.633309403203173,20,7,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2372,0.5428,0.38180896189367663,-5.8612024576100525,50,7,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.088,0.2508,0.18761493798131693,-4.159205680874383,1,8,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1412,0.3692,0.26477985634866624,-4.09547285010449,5,8,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2036,0.4852,0.3434680601328098,-4.626770688037571,20,8,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2424,0.5396,0.38594763790198783,-6.082867588313522,50,8,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0776,0.2176,0.17067650976854082,-4.283720625629825,1,9,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1364,0.3592,0.25721081370691545,-4.189932168891521,5,9,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1948,0.4824,0.33675852361371905,-4.595662382906473,20,9,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2412,0.5268,0.3786848781756034,-5.936349997863139,50,9,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0696,0.208,0.15925244753966045,-4.650745875282123,1,0,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1336,0.3488,0.25054512507969173,-4.572631218857018,5,0,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1744,0.4532,0.3175419543387896,-5.104448180274439,20,0,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2372,0.5472,0.3857467873846285,-6.727586730486283,50,0,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.072,0.1992,0.16148086866419306,-4.55503765395266,1,1,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1276,0.33,0.2419036886249359,-4.63002207205276,5,1,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1984,0.4596,0.33087381190168946,-5.092343935960877,20,1,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2424,0.5508,0.3909231849713787,-7.2891417996901,50,1,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0748,0.2364,0.17669388280866064,-4.575125516528019,1,2,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1492,0.3664,0.26881209805517653,-4.5209621099844925,5,2,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1888,0.4696,0.3274807249127542,-5.225603828433116,20,2,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2444,0.538,0.3863826097098422,-6.761885362668155,50,2,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0896,0.2624,0.192078477993404,-4.252256888143003,1,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1352,0.3628,0.25674648469575967,-4.550141244593906,5,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1928,0.4704,0.3297223846531071,-5.041083648279557,20,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.24,0.5428,0.38669118698246485,-7.063849598301311,50,3,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0712,0.228,0.16780887350595908,-4.489494851576549,1,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.138,0.3536,0.2568982719769779,-4.630806777162039,5,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1948,0.4648,0.3311125720998735,-5.111267935778119,20,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.242,0.5392,0.3868808216828886,-7.11924626811608,50,4,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.0768,0.2244,0.16946943033462478,-4.473144513715583,1,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.1292,0.3532,0.25128917934802164,-4.673992278362392,5,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
0.2064,0.4736,0.33900807932400445,-4.9948203059124205,20,5,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
