accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0404,0.188,0.1365829030249484,5,5,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0484,0.2112,0.15034547781929772,20,5,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0516,0.2104,0.15258220450612256,50,5,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0376,0.1504,0.11873464140287021,1,6,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.194,0.14085016660976396,5,6,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0536,0.2012,0.15137606037174325,20,6,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0552,0.214,0.15623264139398513,50,6,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.032,0.136,0.11179680903189412,1,7,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.038,0.1596,0.12732474782665823,5,7,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.05,0.2052,0.14733333321423728,20,7,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0556,0.2152,0.15753267024421314,50,7,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0332,0.1244,0.10813146829611599,1,8,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.1856,0.13620474141240094,5,8,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.052,0.2104,0.15094056995836597,20,8,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0504,0.2188,0.15375310004729426,50,8,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0304,0.1316,0.1112169118085623,1,9,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.038,0.1544,0.12340882665522149,5,9,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0492,0.1992,0.1461421986026139,20,9,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0552,0.22,0.15968951390770503,50,9,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.036,0.1456,0.11728033359566052,1,0,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0468,0.182,0.13855267716414932,5,0,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0504,0.1956,0.14785684711525465,20,0,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.05,0.218,0.15381044810012712,50,0,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0284,0.1372,0.10862744614710398,1,1,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0364,0.1724,0.12821859539485625,5,1,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.042,0.1984,0.14363697800983574,20,1,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0476,0.2208,0.1536583536800304,50,1,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0348,0.1432,0.11610364907445321,1,2,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0404,0.1712,0.13203882303873987,5,2,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0496,0.2048,0.1485352914300193,20,2,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.052,0.2276,0.15830827397361866,50,2,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0276,0.1276,0.10757191088542516,1,3,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0368,0.1724,0.12652253951814182,5,3,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0472,0.1964,0.14595530507265045,20,3,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.046,0.2144,0.15217564045315823,50,3,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0316,0.1404,0.11337899900726847,1,4,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.046,0.182,0.13777871558418278,5,4,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0496,0.1996,0.14807380399895256,20,4,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0476,0.2176,0.15136261111386962,50,4,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0268,0.1308,0.10699093707589402,1,5,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0412,0.1692,0.13219203614534175,5,5,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.042,0.2132,0.14651836376573796,20,5,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0464,0.2168,0.15113765730060394,50,5,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.03,0.1332,0.11000792844530236,1,6,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0424,0.1728,0.1339385948784754,5,6,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0492,0.2188,0.1510990173674297,20,6,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0524,0.2288,0.1568565964765435,50,6,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0304,0.1372,0.10910296242494505,1,7,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0392,0.1632,0.12901827455361964,5,7,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.054,0.2132,0.15498861606719597,20,7,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.06,0.2264,0.16546971040878966,50,7,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0284,0.1204,0.10335181949609287,1,8,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0484,0.1744,0.13555600454354455,5,8,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0536,0.2108,0.15238424295895525,20,8,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0492,0.2196,0.15393583796088645,50,8,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0292,0.1308,0.10860069224648966,1,9,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0444,0.1588,0.12962905369727068,5,9,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0444,0.19,0.14150431487035944,20,9,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.054,0.21,0.15471110570151106,50,9,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.1524,0.1234488962163246,1,0,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0528,0.1988,0.14854362499261037,5,0,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0664,0.2332,0.17124595906216533,20,0,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0636,0.2584,0.17734374708818768,50,0,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0376,0.164,0.12617380941874878,1,1,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0556,0.2068,0.15252234140825965,5,1,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0588,0.2476,0.1735005786044211,20,1,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0664,0.274,0.18252099005752206,50,1,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.032,0.1396,0.1125839577647241,1,2,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.05,0.1932,0.14368136845073673,5,2,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0588,0.2372,0.1677043709855418,20,2,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0684,0.2664,0.18466695651025164,50,2,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0388,0.1524,0.1216323158556307,1,3,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0468,0.1844,0.13921857422814113,5,3,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0592,0.2428,0.1701422369593897,20,3,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0692,0.2724,0.1880917532974108,50,3,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0368,0.162,0.12140873967815329,1,4,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0524,0.2012,0.14789550895343276,5,4,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0572,0.2352,0.16669847644283056,20,4,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0616,0.2612,0.17785602994688304,50,4,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0408,0.156,0.12457505136220293,1,5,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0572,0.2,0.15174432487383957,5,5,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0604,0.2508,0.17190592846268735,20,5,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0732,0.2692,0.1884067871886578,50,5,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.034,0.1436,0.11645847814914045,1,6,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0472,0.1972,0.14227646863903926,5,6,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0616,0.2304,0.1652471071270209,20,6,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0708,0.2636,0.18555647702910477,50,6,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0352,0.1464,0.11851692105016216,1,7,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0516,0.2188,0.15210859463651963,5,7,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0596,0.2488,0.17279410430953723,20,7,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0656,0.2736,0.18636606088883637,50,7,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0312,0.1272,0.11012665381948084,1,8,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0468,0.1828,0.137797535108891,5,8,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0688,0.2368,0.17295673384063084,20,8,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0696,0.2548,0.1801138746489833,50,8,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0308,0.1316,0.1093683739808298,1,9,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0492,0.1896,0.14069792641874104,5,9,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0552,0.2316,0.16050929906275407,20,9,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0648,0.2612,0.18089978596654113,50,9,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0484,0.1552,0.12739992780714277,1,0,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.05,0.214,0.15281039932578414,5,0,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0664,0.2552,0.17794902979062602,20,0,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0756,0.2796,0.19406631945428077,50,0,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0408,0.1556,0.12591936855884062,1,1,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.054,0.2084,0.15362884159919396,5,1,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0704,0.26,0.18465363664677745,20,1,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.066,0.2936,0.19221112518192832,50,1,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.032,0.128,0.11022352315755013,1,2,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0468,0.2012,0.14442349763834061,5,2,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0716,0.2648,0.1843043723130424,20,2,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0748,0.2876,0.19365835097230794,50,2,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0308,0.1468,0.1143015663044606,1,3,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.05,0.1896,0.14380906561800713,5,3,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0716,0.2552,0.18365727781527652,20,3,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0776,0.2896,0.1979737645774103,50,3,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0384,0.162,0.12544312471183822,1,4,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0604,0.2164,0.16058590315935622,5,4,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0712,0.2624,0.18177450603247838,20,4,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0736,0.2828,0.19547658774721466,50,4,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0404,0.1692,0.1284293056536894,1,5,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0504,0.2188,0.1538804460599658,5,5,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0644,0.2724,0.182146595912121,20,5,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.074,0.2932,0.19734605848538864,50,5,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0292,0.142,0.11169165574911849,1,6,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0504,0.1988,0.14575617872436575,5,6,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0664,0.2616,0.17719183345876352,20,6,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.07,0.2872,0.19282201190647305,50,6,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.038,0.1484,0.1188647819395155,1,7,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.064,0.2292,0.1642232089020503,5,7,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0676,0.2644,0.18349013091325206,20,7,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0784,0.3004,0.20211945365036948,50,7,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.028,0.1332,0.10877454542620783,1,8,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0528,0.198,0.14660245427976704,5,8,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0652,0.2488,0.17643266773412783,20,8,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.07,0.2828,0.18861337886120208,50,8,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0276,0.12,0.10492418168467188,1,9,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0572,0.188,0.14776507368734026,5,9,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0624,0.24,0.17147220730368087,20,9,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0592,0.2816,0.18272171885888297,50,9,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.062,0.176,0.1453052320005047,1,0,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0756,0.2564,0.18438425822782054,5,0,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0992,0.3132,0.22034087546511805,20,0,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.104,0.3596,0.237392332817835,50,0,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.054,0.1984,0.14568741545024344,1,1,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0816,0.2816,0.19475924326217708,5,1,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0944,0.3448,0.22527835777654914,20,1,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.1012,0.3564,0.23522589731339794,50,1,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0428,0.152,0.12460806697455018,1,2,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0736,0.2528,0.18261888596333414,5,2,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0916,0.3272,0.21748204152293357,20,2,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0996,0.3604,0.23321829821965084,50,2,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.044,0.1656,0.13129185408363178,1,3,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0704,0.2524,0.17865379652151797,5,3,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0896,0.3368,0.22296695439461814,20,3,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.1,0.3588,0.2360525864743921,50,3,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0496,0.18,0.13752821164194975,1,4,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0768,0.2668,0.18536689495526892,5,4,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0932,0.336,0.22436730837164764,20,4,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.1032,0.3508,0.23756419522729416,50,4,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0576,0.1964,0.14885183306919633,1,5,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.068,0.2576,0.18054210841547014,5,5,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0992,0.3428,0.225392998305446,20,5,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0936,0.362,0.23269319551820716,50,5,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0444,0.1716,0.1323560597352668,1,6,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0596,0.2468,0.16976284545664003,5,6,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.09,0.3148,0.213607475037217,20,6,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0984,0.3644,0.23488091302498545,50,6,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.1732,0.13295543708947022,1,7,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0848,0.2768,0.19578024843438432,5,7,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.088,0.3252,0.21931628058343677,20,7,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.1056,0.366,0.24441330553834317,50,7,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0464,0.1668,0.13017816986381353,1,8,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0764,0.2368,0.17775609060773978,5,8,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0888,0.3112,0.2108510401535175,20,8,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0932,0.3332,0.22622188195471454,50,8,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0344,0.136,0.11510136488898229,1,9,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0768,0.2468,0.1806120136446244,5,9,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0888,0.3084,0.2099092826916255,20,9,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0944,0.3604,0.2316517037143345,50,9,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0556,0.1652,0.1369210528890914,1,0,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0624,0.2252,0.16327609301825885,5,0,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0964,0.304,0.21061928848752076,20,0,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0944,0.322,0.21756587301220853,50,0,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0476,0.1772,0.13768356432948647,1,1,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0772,0.244,0.17788148547634627,5,1,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0832,0.2876,0.1981464496789805,20,1,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.096,0.3084,0.21698183799164786,50,1,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.1456,0.12403956809091544,1,2,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0736,0.2272,0.17271656461737803,5,2,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0896,0.2904,0.20544590417962194,20,2,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0912,0.32,0.2157758566562948,50,2,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0412,0.1636,0.12588029303745135,1,3,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0696,0.2384,0.17264407121414438,5,3,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.09,0.2952,0.2060173607834211,20,3,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0916,0.3096,0.21373444205436118,50,3,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0428,0.1596,0.1272663946502358,1,4,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0716,0.2276,0.17069758689934733,5,4,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.092,0.3008,0.20712290032691552,20,4,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0976,0.3224,0.2206253758551971,50,4,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0504,0.1808,0.13750768338506086,1,5,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0696,0.23,0.17007822256636201,5,5,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0796,0.2816,0.19401917040670255,20,5,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.088,0.3208,0.2135713301977074,50,5,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.04,0.1492,0.12198097443661828,1,6,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0624,0.226,0.16442048748888352,5,6,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0856,0.2872,0.2006493809026214,20,6,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0876,0.3224,0.2136218145782124,50,6,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0448,0.1508,0.12610832059627947,1,7,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.072,0.2412,0.17630623482249244,5,7,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0728,0.3052,0.19750164282795007,20,7,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0896,0.3348,0.22110443479020564,50,7,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0472,0.1788,0.13641530756956796,1,8,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.062,0.2188,0.1586994701030174,5,8,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0796,0.2648,0.19040205619143247,20,8,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0808,0.3004,0.20534641624160271,50,8,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0364,0.148,0.11789501092395463,1,9,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.072,0.2396,0.17360071638359204,5,9,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.076,0.2788,0.19062666268292167,20,9,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.0832,0.3176,0.2113207577621928,50,9,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.068,0.2184,0.1625648401960607,1,0,layer4.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.094,0.314,0.21609589956098307,5,0,layer4.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
0.1284,0.406,0.26981555152372694,20,0,layer4.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
