accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0368,0.1508,0.11770818054976355,1,0,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.052,0.1784,0.14127949091323005,5,0,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0668,0.226,0.16396145556898967,20,0,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0692,0.2312,0.16857079179274784,50,0,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0436,0.1604,0.12699680895316534,1,1,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0488,0.2076,0.14887254841471045,5,1,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0576,0.2124,0.15789622531079642,20,1,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0588,0.224,0.16198946650665275,50,1,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0316,0.1396,0.11398282442104161,1,2,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0572,0.1964,0.1479325191348602,5,2,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0576,0.2052,0.15454453898743276,20,2,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.06,0.2256,0.16087316224071654,50,2,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.04,0.138,0.11850798621955769,1,3,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0516,0.1964,0.14728187420179495,5,3,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.056,0.2204,0.15647248367212752,20,3,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0604,0.2148,0.16062846646898032,50,3,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0356,0.154,0.12076813266136048,1,4,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0536,0.1988,0.1480127632161166,5,4,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.064,0.2268,0.16345756914451637,20,4,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0676,0.2292,0.169441867198758,50,4,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0372,0.1532,0.1182415527729082,1,5,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0556,0.1884,0.14554275724519375,5,5,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0624,0.2132,0.16014383849726876,20,5,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0648,0.22,0.16438331878491064,50,5,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0396,0.1516,0.12330253352234613,1,6,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0496,0.1864,0.14409689598094225,5,6,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.062,0.2316,0.16277390075296544,20,6,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0636,0.2256,0.16582818808775485,50,6,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0396,0.1448,0.12026371572079601,1,7,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0488,0.174,0.13965651185129022,5,7,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.068,0.212,0.16476751415763125,20,7,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.068,0.2328,0.16858058853290564,50,7,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0424,0.1476,0.12275403482658781,1,8,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0488,0.1776,0.14172462181202053,5,8,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0692,0.2324,0.16959471349885213,20,8,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0656,0.232,0.16791604952596864,50,8,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.04,0.148,0.1195516144780319,1,9,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0576,0.1968,0.15071602341469975,5,9,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0648,0.222,0.16244290904542033,20,9,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0684,0.2292,0.16987208953489216,50,9,layer4.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0352,0.1448,0.11449637278960552,1,0,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0484,0.1768,0.13586376586137477,5,0,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.056,0.2148,0.155465911884448,20,0,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0608,0.2204,0.15979947914730008,50,0,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0436,0.1532,0.12651948523346818,1,1,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0492,0.2056,0.14694844381141087,5,1,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.058,0.1996,0.1554703081042809,20,1,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0548,0.2192,0.15738462829564967,50,1,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0284,0.1328,0.10996722167902355,1,2,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0556,0.1868,0.14533752708704475,5,2,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0532,0.2056,0.14992710688374175,20,2,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0544,0.2144,0.15451176263353544,50,2,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0368,0.1372,0.11657584475823268,1,3,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0512,0.1924,0.14404636500752313,5,3,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0492,0.2152,0.1499117780347591,20,3,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.052,0.2048,0.15240641785532352,50,3,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0356,0.1536,0.12017185665766847,1,4,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0552,0.1988,0.14761610842914266,5,4,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0616,0.2232,0.1591611049311643,20,4,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.062,0.2244,0.1639738326852727,50,4,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0388,0.1476,0.11857017482048104,1,5,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0556,0.1864,0.14349710722999046,5,5,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.06,0.2092,0.15670239540287606,20,5,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.06,0.2112,0.15878579339419222,50,5,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.04,0.1568,0.12357138657694684,1,6,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0492,0.1848,0.1407435749369958,5,6,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0624,0.2156,0.158806326640261,20,6,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0604,0.2148,0.1608676384173802,50,6,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0376,0.14,0.11702964468051189,1,7,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0448,0.1712,0.13521069537515393,5,7,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0672,0.2032,0.1611865168432018,20,7,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0632,0.2252,0.16344136085427619,50,7,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0376,0.144,0.11969447053108556,1,8,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0492,0.1748,0.14077956795225105,5,8,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0636,0.2208,0.1625642519799737,20,8,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.062,0.2216,0.16241307633294397,50,8,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.04,0.1484,0.11891962419120884,1,9,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0576,0.1948,0.14898889198586007,5,9,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.062,0.2104,0.15707368477461137,20,9,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0628,0.2208,0.16397677737694633,50,9,layer4.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0336,0.132,0.11070930339247823,1,0,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0448,0.168,0.13097430985616115,5,0,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.052,0.2036,0.14915410678211782,20,0,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.052,0.21,0.1513897373689886,50,0,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0428,0.154,0.12472999032576754,1,1,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.046,0.1976,0.14285626418930406,5,1,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0572,0.1936,0.15198873140297434,20,1,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0508,0.206,0.15191643274419614,50,1,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0304,0.1268,0.1095689352115395,1,2,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0532,0.178,0.14216346695744675,5,2,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.05,0.2016,0.1450654609267754,20,2,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0548,0.2052,0.1521080600685783,50,2,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0344,0.1384,0.115345704744203,1,3,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0468,0.1868,0.13992442126920476,5,3,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0476,0.2016,0.14548435720362632,20,3,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.044,0.194,0.14453082731620154,50,3,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0328,0.1552,0.11835076474542322,1,4,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0548,0.1964,0.1443612021077601,5,4,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0552,0.2116,0.15353544874102035,20,4,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0584,0.218,0.15800699377843858,50,4,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0408,0.1484,0.11893872987617246,1,5,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0532,0.182,0.14031687370251608,5,5,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0576,0.202,0.15269329315435004,20,5,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0584,0.202,0.15496635244888168,50,5,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0404,0.1544,0.1237643353464666,1,6,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.048,0.1764,0.13770819336408685,5,6,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0584,0.2064,0.15361121103139844,20,6,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0584,0.2076,0.15702511612182465,50,6,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.034,0.138,0.11355801210083967,1,7,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0412,0.1672,0.13156843938598403,5,7,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0624,0.1952,0.15526990367862362,20,7,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0564,0.2176,0.15699603032996493,50,7,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.038,0.1432,0.11817659979623078,1,8,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0476,0.1756,0.13724520615191121,5,8,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0624,0.2156,0.15833842025297196,20,8,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.058,0.2164,0.15765419066858566,50,8,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0356,0.1484,0.11510393535978088,1,9,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0584,0.1868,0.14689509470412906,5,9,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.0628,0.2004,0.15398854633004275,20,9,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.056,0.2156,0.15747220554313887,50,9,layer4.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
0.074,0.2264,0.1719126617662408,1,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.126,0.3636,0.24927302675955906,5,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1484,0.3908,0.2790092440218486,20,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1596,0.4232,0.29410953554377767,50,0,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0768,0.2532,0.18095247177080467,1,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1264,0.3668,0.25036678286716824,5,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1504,0.404,0.2814399835701242,20,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1732,0.4296,0.3054568061866574,50,1,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0616,0.2244,0.16316510922653976,1,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.118,0.3432,0.24031210824278645,5,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1352,0.394,0.27021203255987025,20,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1572,0.4284,0.29502309017456047,50,2,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0716,0.2464,0.17302271890777987,1,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1248,0.3424,0.24538994281054574,5,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1468,0.4096,0.2846682846387355,20,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1648,0.432,0.3030160132383691,50,3,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0948,0.2628,0.19567348210826957,1,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1104,0.3424,0.23502912915987348,5,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1384,0.408,0.27559142563683237,20,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1536,0.41,0.290550594829379,50,4,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0836,0.2536,0.18505816543735237,1,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.118,0.3612,0.24735388375859585,5,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1484,0.408,0.2832231032091814,20,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1568,0.4316,0.2950079276042023,50,5,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0724,0.2388,0.17331801630980548,1,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1352,0.3524,0.2535441276934606,5,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.156,0.4184,0.28987466917451943,20,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1588,0.4292,0.29714009853405243,50,6,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0756,0.2276,0.16847437348645142,1,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.104,0.3232,0.2261996867942389,5,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.144,0.4208,0.28350232850608603,20,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.4348,0.301902727568309,50,7,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0852,0.2548,0.18475351398973286,1,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1208,0.3656,0.24829477304582862,5,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.148,0.4148,0.2853322107409737,20,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.156,0.4268,0.29416447670311163,50,8,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0752,0.2332,0.17391934010448246,1,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1252,0.3468,0.24604640121980925,5,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1524,0.412,0.28520688337657885,20,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1672,0.43,0.3028174916775799,50,9,layer1.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0856,0.2272,0.1792834220584288,1,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1256,0.3688,0.25193955164856013,5,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1456,0.4028,0.2783617471723301,20,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.4364,0.29738356767243335,50,0,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0804,0.2492,0.18143375437394788,1,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1228,0.3668,0.2502390242602768,5,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1512,0.4172,0.2884918300255726,20,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.438,0.3009536557509529,50,1,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0672,0.22,0.16294846467025775,1,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1252,0.3428,0.2463010131218936,5,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1424,0.4028,0.2770228398243255,20,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1588,0.4332,0.29819825982461645,50,2,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0724,0.2568,0.17667136854903467,1,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1256,0.3448,0.24632758589710593,5,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.154,0.4224,0.293238147286026,20,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.174,0.4444,0.3126902670552845,50,3,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0872,0.2632,0.19071531959903995,1,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.11,0.3596,0.23792099479977027,5,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1368,0.4092,0.2775119390749915,20,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.154,0.4228,0.2919317370325601,50,4,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0868,0.264,0.19199068549274684,1,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1168,0.368,0.2480115880411569,5,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1428,0.4236,0.28565705064900704,20,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1544,0.4388,0.2955004228322408,50,5,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0764,0.2396,0.1758489202028454,1,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1376,0.3668,0.25805805592410086,5,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.152,0.4108,0.28940701887603365,20,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.4292,0.3005103678318964,50,6,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0716,0.2232,0.16603424884244283,1,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1072,0.3436,0.2325983756094891,5,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.152,0.4224,0.2902653976094788,20,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1636,0.4512,0.30372854312060493,50,7,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0808,0.2484,0.18249482065698436,1,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1268,0.3592,0.2525675019402167,5,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.148,0.424,0.2869962741501943,20,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1596,0.4332,0.3016013563671467,50,8,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0868,0.2352,0.18004137357159058,1,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.128,0.35,0.25074193291368435,5,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1592,0.4152,0.2916016684158135,20,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1628,0.4432,0.30201659022616006,50,9,layer1.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0836,0.2284,0.17792161974863396,1,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1188,0.358,0.2445511359536677,5,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1476,0.3992,0.2769995676650578,20,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1616,0.4312,0.29358232062751366,50,0,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0828,0.242,0.17861140980341125,1,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1184,0.3588,0.2446040714519999,5,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1496,0.4188,0.28557398761941466,20,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1648,0.4308,0.2980857584722325,50,1,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0644,0.2192,0.16001065042086077,1,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1232,0.34,0.24245108753935024,5,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1468,0.4112,0.27811009466157616,20,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1568,0.4272,0.2932856165929112,50,2,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0716,0.2536,0.1783907297742915,1,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1272,0.3432,0.24547696025762475,5,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1576,0.4108,0.293230730186656,20,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1648,0.4308,0.3037565847801024,50,3,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0876,0.27,0.18947873980197275,1,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1108,0.3496,0.23483694877435352,5,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1464,0.404,0.2793706003168129,20,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.152,0.428,0.29008791087711844,50,4,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0808,0.2584,0.18552682159310394,1,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1152,0.3636,0.24190355782346581,5,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1436,0.4172,0.28276355770392275,20,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1548,0.4324,0.29345016179167244,50,5,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0792,0.234,0.1762021398495003,1,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1392,0.362,0.2557868077431464,5,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1516,0.406,0.2859169716821776,20,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.16,0.4232,0.2956482236591375,50,6,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0772,0.2136,0.1654920818856858,1,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.106,0.34,0.23302338834645128,5,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1568,0.4164,0.2912053034558814,20,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.162,0.436,0.2992508453515083,50,7,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.0796,0.236,0.1785677528406622,1,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
0.1252,0.3512,0.24723770565671827,5,8,layer1.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
